comparator_isoform_id	gene_id	reference_isoform_id	subclass	chr	h5_split	mashr_posterior_mean_logfc	our_model_prob	nmdetective_b_score	nmdetective_b_leaf	nmdetective_b_call	nmdep_rule_score	nmdep_rule_leaf	nmdep_rule_call
ENSG00000176390.13.novel3	ENSG00000176390.13	ENST00000324238.7	NMD+/PTC+	chr17	train	2.29058950777809	0.76295525	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000176531.13.novel5	ENSG00000176531.13	ENST00000934851.1	NMD+/PTC+	chr19	train	2.86055199708964	0.9601695	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000176853.17.novel2	ENSG00000176853.17	ENST00000334705.12	NMD+/PTC+	chr8	train	3.65134523991221	0.99298227	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000176953.14.novel1	ENSG00000176953.14	ENST00000320805.9	Control	chr16	train	-0.0408731822414805	0.07828979	0	last_exon	escape	0	last_exon	escape
ENSG00000176953.14.novel2	ENSG00000176953.14	ENST00000320805.9	NMD+/PTC+	chr16	train	3.31610285072328	0.98152405	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000177054.15.novel2	ENSG00000177054.15	ENST00000446113.7	NMD+/PTC+	chr11	train	4.39271665554651	0.9508048	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000177302.17.novel2	ENSG00000177302.17	ENST00000580095.5	NMD+/PTC+	chr17	train	3.99073170126432	0.96645457	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000177427.14.novel1	ENSG00000177427.14	ENST00000323019.9	NMD+/PTC+	chr17	train	2.92253423578519	0.81344485	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000177427.14.novel2	ENSG00000177427.14	ENST00000323019.9	Control	chr17	train	0.118516452855167	0.10556416	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000177548.14.novel1	ENSG00000177548.14	ENST00000358201.9	NMD+/PTC+	chr16	train	0.694974389849246	0.7124767	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000177663.16.novel1	ENSG00000177663.16	ENST00000319363.11	NMD+/PTC+	chr22	train	3.30530298163775	0.8630827	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000177663.16.novel5	ENSG00000177663.16	ENST00000319363.11	Control	chr22	train	0.0403868931394691	0.015409916	0	last_exon	escape	0	last_exon	escape
ENSG00000177731.17.novel2	ENSG00000177731.17	ENST00000327031.9	NMD+/PTC+	chr17	train	4.20687064556518	0.9583099	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178026.14.novel3	ENSG00000178026.14	ENST00000318753.13	Control	chr22	train	0.209946071572628	0.79411346	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000178149.18.novel8	ENSG00000178149.18	ENST00000341949.9	NMD+/PTC+	chr3	test	2.05870833729222	0.98371005	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178177.18.novel1	ENSG00000178177.18	ENST00000326877.8	NMD+/PTC+	chr4	val	2.31255348404544	0.8959102	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178694.10.novel1	ENSG00000178694.10	ENST00000314622.9	NMD+/PTC+	chr3	test	2.4333771511059	0.66099113	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178694.10.novel2	ENSG00000178694.10	ENST00000314622.9	Control	chr3	test	-0.000511105535434285	0.7125815	0	last_exon	escape	0	last_exon	escape
ENSG00000178971.18.novel1	ENSG00000178971.18	ENST00000651323.1	NMD+/PTC+	chr17	train	3.67859718068759	0.9298264	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178999.14.novel1	ENSG00000178999.14	ENST00000585124.6	NMD+/PTC+	chr17	train	4.47846832304021	0.9027711	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178999.14.novel4	ENSG00000178999.14	ENST00000585124.6	Control	chr17	train	-0.0297532247281808	0.028807163	0	last_exon	escape	0	last_exon	escape
ENSG00000179262.11.novel1	ENSG00000179262.11	ENST00000586534.6	NMD+/PTC+	chr19	train	3.72655674540964	0.95096785	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179344.18.novel7	ENSG00000179344.18	ENST00000434651.7	NMD+/PTC+	chr6	train	2.07890394297493	0.90420604	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179593.17.novel5	ENSG00000179593.17	ENST00000380183.9	Control	chr17	train	-0.0480790442550479	0.15192623	0	last_exon	escape	0	last_exon	escape
ENSG00000179593.17.novel8	ENSG00000179593.17	ENST00000380183.9	NMD+/PTC+	chr17	train	1.67423726910038	0.59425336	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179630.12.novel5	ENSG00000179630.12	ENST00000325686.7	NMD+/PTC+	chr13	train	3.25306175282624	0.87887925	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000181481.15.novel1	ENSG00000181481.15	ENST00000324689.8	NMD+/PTC+	chr17	train	2.40389474415713	0.5367063	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000181513.16.novel1	ENSG00000181513.16	ENST00000586346.5	Control	chr17	train	-0.0117813813107814	0.052348543	0	last_exon	escape	0	last_exon	escape
ENSG00000181513.16.novel4	ENSG00000181513.16	ENST00000586346.5	NMD+/PTC+	chr17	train	2.11105944146227	0.9313899	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000181523.14.novel2	ENSG00000181523.14	ENST00000326317.11	Control	chr17	train	-0.0252026922830362	0.043545127	0	last_exon	escape	0	last_exon	escape
ENSG00000182087.15.novel1	ENSG00000182087.15	ENST00000356663.8	Control	chr19	train	-0.00624968497873998	0.04250684	0	last_exon	escape	0	last_exon	escape
ENSG00000182087.15.novel4	ENSG00000182087.15	ENST00000356663.8	NMD+/PTC+	chr19	train	4.55813348272348	0.92771643	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000182325.12.novel1	ENSG00000182325.12	ENST00000331890.6	NMD+/PTC+	chr8	train	3.34593403399854	0.64621866	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000182858.15.novel1	ENSG00000182858.15	ENST00000330817.11	NMD+/PTC+	chr22	train	1.98156334766221	0.8011413	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000182858.15.novel2	ENSG00000182858.15	ENST00000330817.11	Control	chr22	train	0.0618566524187527	0.084740825	0	last_exon	escape	0	last_exon	escape
ENSG00000182872.17.novel1	ENSG00000182872.17	ENST00000864485.1	NMD+/PTC+	chrX	train	3.54372740005112	0.9621931	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183474.17.novel2	ENSG00000183474.17	ENST00000877333.1	NMD+/PTC+	chr5	test	2.30844956960067	0.91857845	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183576.14.novel1	ENSG00000183576.14	ENST00000331768.10	NMD+/PTC+	chr14	train	1.94882127213152	0.95868284	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183735.12.novel44	ENSG00000183735.12	ENST00000331710.10	Control	chr12	train	-0.0908219389143903	0.07430764	0	last_exon	escape	0	last_exon	escape
ENSG00000183763.10.novel1	ENSG00000183763.10	ENST00000331456.7	NMD+/PTC+	chr3	test	3.35740956879006	0.9797593	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183763.10.novel2	ENSG00000183763.10	ENST00000331456.7	Control	chr3	test	-0.07738641641121	0.06420804	0	last_exon	escape	0	last_exon	escape
ENSG00000183963.20.novel1	ENSG00000183963.20	ENST00000333137.12	NMD+/PTC+	chr22	train	4.9712120878286	0.973644	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184205.15.novel1	ENSG00000184205.15	ENST00000375442.8	NMD+/PTC+	chrX	train	4.9459001410351	0.9643325	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184205.15.novel3	ENSG00000184205.15	ENST00000375442.8	Control	chrX	train	-0.0402397109078203	0.017656038	0	last_exon	escape	0	last_exon	escape
ENSG00000184402.15.novel1	ENSG00000184402.15	ENST00000331758.8	NMD+/PTC+	chr20	train	3.37012951160513	0.1769411	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184402.15.novel5	ENSG00000184402.15	ENST00000331758.8	Control	chr20	train	0.00906633205624223	0.97182965	0	last_exon	escape	0	last_exon	escape
ENSG00000184497.14.novel1	ENSG00000184497.14	ENST00000375353.5	NMD+/PTC+	chr13	train	2.27068111356549	0.94666	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184743.14.novel1	ENSG00000184743.14	ENST00000398868.8	Control	chr11	train	-0.0324102385311689	0.045143023	0	last_exon	escape	0	last_exon	escape
ENSG00000184743.14.novel3	ENSG00000184743.14	ENST00000398868.8	NMD+/PTC+	chr11	train	4.24308366780127	0.9651831	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185000.13.novel1	ENSG00000185000.13	ENST00000528718.6	Control	chr8	train	-0.00402887143980262	0.8951017	0	last_exon	escape	0	last_exon	escape
ENSG00000185000.13.novel11	ENSG00000185000.13	ENST00000528718.6	NMD+/PTC+	chr8	train	3.14188696693555	0.9563437	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185009.14.novel1	ENSG00000185009.14	ENST00000372745.1	NMD+/PTC+	chr10	train	3.60566831941815	0.6386872	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185163.11.novel1	ENSG00000185163.11	ENST00000397333.4	NMD+/PTC+	chr12	train	3.81882857212683	0.99357516	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185163.11.novel6	ENSG00000185163.11	ENST00000397333.4	Control	chr12	train	-0.0245285871761003	0.9740492	0	last_exon	escape	0	last_exon	escape
ENSG00000185324.23.novel1	ENSG00000185324.23	ENST00000353379.12	Control	chr16	train	-0.0433908190183015	0.88386	0	last_exon	escape	0	last_exon	escape
ENSG00000185324.23.novel2	ENSG00000185324.23	ENST00000353379.12	NMD+/PTC+	chr16	train	2.2134355703131	0.9221779	0.12	start_proximal	escape	0.65	trigger_nmd	trigger
ENSG00000185347.20.novel4	ENSG00000185347.20	ENST00000392522.8	NMD+/PTC+	chr14	train	3.4238211745273	0.9506571	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185386.16.novel1	ENSG00000185386.16	ENST00000330651.11	NMD+/PTC+	chr22	train	1.5042869013436	0.9923786	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185386.16.novel2	ENSG00000185386.16	ENST00000330651.11	Control	""	""	-0.0755852034097029		0	last_exon	escape	0	last_exon	escape
ENSG00000185418.17.novel1	ENSG00000185418.17	ENST00000335968.8	NMD+/PTC+	chr15	train	3.45061451456486	0.99375474	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185418.17.novel2	ENSG00000185418.17	ENST00000335968.8	Control	chr15	train	-0.0158495588602108	0.22328323	0	last_exon	escape	0	last_exon	escape
ENSG00000185507.22.novel2	ENSG00000185507.22	ENST00000525445.6	NMD+/PTC+	chr11	train	3.96116488173617	0.8395091	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185753.14.novel21	ENSG00000185753.14	ENST00000327877.10	NMD+/PTC+	chrX	train	2.39997301333179	0.6615567	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000186010.20.novel3	ENSG00000186010.20	ENST00000507754.9	Control	chr19	train	-0.00250763673838524	0.7384459	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000186088.17.novel2	ENSG00000186088.17	ENST00000257626.12	Control	chr7	test	-0.00906765064669432	0.06518706	0	last_exon	escape	0	last_exon	escape
ENSG00000186088.17.novel7	ENSG00000186088.17	ENST00000257626.12	NMD+/PTC+	chr7	test	2.02694082680597	0.9750897	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186448.16.novel1	ENSG00000186448.16	ENST00000344387.9	NMD+/PTC+	chr3	test	3.42406382754773	0.9158973	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186522.16.novel2	ENSG00000186522.16	ENST00000397712.7	NMD+/PTC+	chr2	val	5.25085227763197	0.96547616	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186567.15.novel1	ENSG00000186567.15	ENST00000358777.10	Control	chr19	train	-0.0306271396082498	0.09818578	0	last_exon	escape	0	last_exon	escape
ENSG00000186567.15.novel3	ENSG00000186567.15	ENST00000358777.10	NMD+/PTC+	chr19	train	3.47195522190561	0.7500768	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186908.16.novel1	ENSG00000186908.16	ENST00000426126.7	Control	chr12	train	-0.0775808577563658	0.035272013	0	last_exon	escape	0	last_exon	escape
ENSG00000186908.16.novel3	ENSG00000186908.16	ENST00000426126.7	NMD+/PTC+	chr12	train	3.17926511813505	0.9904614	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187097.14.novel3	ENSG00000187097.14	ENST00000334696.11	NMD+/PTC+	chr14	train	2.65936626039064	0.9814817	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187118.15.novel1	ENSG00000187118.15	ENST00000466830.6	NMD+/PTC+	chr3	test	3.29263661031391	0.32756153	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187325.6.novel1	ENSG00000187325.6	ENST00000341864.6	Control	chrX	train	-0.00722475887210361	0.056842145	0	last_exon	escape	0	last_exon	escape
ENSG00000187630.19.novel2	ENSG00000187630.19	ENST00000397071.5	Control	chr14	train	0.0764922119700269	0.82401145	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000187630.19.novel3	ENSG00000187630.19	ENST00000397071.5	NMD+/PTC+	chr14	train	3.24688545148457	0.815539	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187735.17.novel2	ENSG00000187735.17	ENST00000521604.7	NMD+/PTC+	chr8	train	3.17941777012308	0.9767858	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187961.16.novel1	ENSG00000187961.16	ENST00000338591.8	NMD+/PTC+	chr1	test	3.60900632088238	0.9351855	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187961.16.novel6	ENSG00000187961.16	ENST00000338591.8	Control	chr1	test	0.0340919806761473	0.16813672	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000188130.15.novel2	ENSG00000188130.15	ENST00000215659.13	Control	chr22	train	0.0189953139281437	0.115577355	0	last_exon	escape	0	last_exon	escape
ENSG00000189050.17.novel18	ENSG00000189050.17	ENST00000305783.13	NMD+/PTC+	chr17	train	1.67121578227397	0.97246313	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000189050.17.novel20	ENSG00000189050.17	ENST00000305783.13	Control	chr17	train	-0.0328581390231063	0.02131273	0	last_exon	escape	0	last_exon	escape
ENSG00000189152.12.novel1	ENSG00000189152.12	ENST00000344415.9	Control	chr17	train	-0.0305393680641248	0.067567766	0	last_exon	escape	0	last_exon	escape
ENSG00000196387.11.novel1	ENSG00000196387.11	ENST00000536790.5	NMD+/PTC-	chr12	train	0.963215610775241	0.82954204	0	last_exon	escape	0	last_exon	escape
ENSG00000196428.14.novel1	ENSG00000196428.14	ENST00000466814.1	NMD+/PTC+	chr3	test	3.00940752270573	0.9240835	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196505.12.novel3	ENSG00000196505.12	ENST00000369443.10	Control	chr1	test	0.0786912836319199	0.09655961	0	last_exon	escape	0	last_exon	escape
ENSG00000196505.12.novel6	ENSG00000196505.12	ENST00000369443.10	NMD+/PTC+	chr1	test	2.53217219766722	0.7583079	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196792.13.novel1	ENSG00000196792.13	ENST00000355683.9	Control	chr14	train	-0.0207980067072859	0.13605025	0	last_exon	escape	0	last_exon	escape
ENSG00000196873.17.novel1	ENSG00000196873.17	ENST00000478048.5	NMD+/PTC+	chr9	train	4.3146136613657	0.9964563	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196911.13.novel4	ENSG00000196911.13	ENST00000356348.6	NMD+/PTC+	chr6	train	3.79394718222255	0.9914528	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196998.20.novel5	ENSG00000196998.20	ENST00000376372.9	NMD+/PTC+	chrX	train	4.74588709655085	0.8786253	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197150.14.novel1	ENSG00000197150.14	ENST00000358849.9	Control	""	""	-0.0608706498013099		0	last_exon	escape	0	last_exon	escape
ENSG00000197150.14.novel4	ENSG00000197150.14	ENST00000358849.9	NMD+/PTC+	chr7	test	4.33306818919627	0.974614	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197355.12.novel1	ENSG00000197355.12	ENST00000409858.8	NMD+/PTC+	chr9	train	3.68427574366795	0.8957019	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197355.12.novel9	ENSG00000197355.12	ENST00000409858.8	Control	chr9	train	-0.072439955780935	0.08887694	0	last_exon	escape	0	last_exon	escape
ENSG00000197771.14.novel3	ENSG00000197771.14	ENST00000369077.4	NMD+/PTC+	chr10	train	2.69885904292348	0.98087686	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197860.11.novel3	ENSG00000197860.11	ENST00000381007.9	NMD+/PTC+	chr5	test	4.68670593741008	0.9668414	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197872.12.novel3	ENSG00000197872.12	ENST00000381323.7	NMD+/PTC+	chr2	val	2.75627998305972	0.943261	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198026.9.novel1	ENSG00000198026.9	ENST00000322927.3	Control	chr20	train	-0.0126745283879864	0.10521014	0	last_exon	escape	0	last_exon	escape
ENSG00000198060.11.novel1	ENSG00000198060.11	ENST00000358935.3	NMD+/PTC+	chr10	train	4.43355290851284	0.93976665	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198060.11.novel2	ENSG00000198060.11	ENST00000358935.3	Control	chr10	train	0.0148395883617856	0.22732769	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198185.13.novel1	ENSG00000198185.13	ENST00000347606.8	NMD+/PTC+	chr20	train	2.74431830253311	0.8904515	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198185.13.novel2	ENSG00000198185.13	ENST00000347606.8	Control	chr20	train	-0.0517530727235352	0.57574624	0	last_exon	escape	0	last_exon	escape
ENSG00000198203.11.novel1	ENSG00000198203.11	ENST00000251481.11	NMD+/PTC+	chr2	val	4.33502939862698	0.86558807	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198276.17.novel1	ENSG00000198276.17	ENST00000354216.11	NMD+/PTC+	chr20	train	3.09279629728905	0.9470395	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198408.15.novel1	ENSG00000198408.15	ENST00000361464.8	NMD+/PTC+	chr10	train	4.09839374616585	0.98192453	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198408.15.novel48	ENSG00000198408.15	ENST00000361464.8	Control	chr10	train	0.109595570038072	0.09124249	0	last_exon	escape	0	last_exon	escape
ENSG00000198612.12.novel1	ENSG00000198612.12	ENST00000354371.7	NMD+/PTC+	chr2	val	3.58907705891711	0.9449561	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198814.15.novel9	ENSG00000198814.15	ENST00000378945.7	NMD+/PTC+	chrX	train	2.09398107225233	0.98401695	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198858.11.novel2	ENSG00000198858.11	ENST00000361574.10	Control	chr19	train	-0.00590457199882079	0.041937202	0	last_exon	escape	0	last_exon	escape
ENSG00000203697.13.novel4	ENSG00000203697.13	ENST00000366873.6	NMD+/PTC+	chr1	test	1.87054203286225	0.89590687	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000203791.16.novel1	ENSG00000203791.16	ENST00000368836.7	NMD+/PTC+	chr10	train	1.40698313717065	0.93437564	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000203837.5.novel2	ENSG00000203837.5	ENST00000369230.4	Control	chr10	train	0.024012358329131	0.24116857	0	last_exon	escape	0	last_exon	escape
ENSG00000203837.5.novel7	ENSG00000203837.5	ENST00000369230.4	NMD+/PTC+	chr10	train	2.35368631033652	0.7466849	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000204256.16.novel43	ENSG00000204256.16	ENST00000607833.5	Control	chr6	train	0.0706887140265468	0.12609836	0	last_exon	escape	0	last_exon	escape
ENSG00000204256.16.novel73	ENSG00000204256.16	ENST00000607833.5	NMD+/PTC+	chr6	train	3.8238699495216	0.94397867	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000204394.14.novel1	ENSG00000204394.14	ENST00000375663.8	Control	chr6	train	-0.00937503589629324	0.059085917	0	last_exon	escape	0	last_exon	escape
ENSG00000204394.14.novel2	ENSG00000204394.14	ENST00000375663.8	NMD+/PTC+	chr6	train	3.16113119438713	0.98791134	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000204576.13.novel8	ENSG00000204576.13	ENST00000376557.3	Control	""	""	0.349703256754268		0	last_exon	escape	0	last_exon	escape
ENSG00000204604.14.novel9	ENSG00000204604.14	ENST00000595646.6	NMD+/PTC+	chr19	train	2.47782391000235	0.89536744	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000204642.15.novel5	ENSG00000204642.15	ENST00000334668.8	NMD+/PTC+	chr6	train	1.89151856051743	0.92882824	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000205571.16.novel3	ENSG00000205571.16	ENST00000380743.9	NMD+/PTC+	chr5	test	3.21897832991539	0.96282446	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000213341.12.novel1	ENSG00000213341.12	ENST00000370397.8	Control	chr10	train	-0.0342315112746425	0.17585388	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000213341.12.novel4	ENSG00000213341.12	ENST00000370397.8	NMD+/PTC+	chr10	train	3.56448870591452	0.80688804	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000213551.8.novel4	ENSG00000213551.8	ENST00000372950.6	NMD+/PTC+	chr10	train	0.784524309014447	0.865073	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000213551.8.novel5	ENSG00000213551.8	ENST00000372950.6	Control	chr10	train	-0.0287622559166321	0.7551429	0	last_exon	escape	0	last_exon	escape
ENSG00000221968.10.novel2	ENSG00000221968.10	ENST00000278829.7	Control	chr11	train	0.0683749129804855	0.0661288	0	last_exon	escape	0	last_exon	escape
ENSG00000221968.10.novel5	ENSG00000221968.10	ENST00000278829.7	NMD+/PTC+	chr11	train	4.7112921217098	0.974916	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000221978.14.novel1	ENSG00000221978.14	ENST00000408918.8	Control	chr1	test	0.0873894647742395	0.945497	0	last_exon	escape	0	last_exon	escape
ENSG00000221978.14.novel2	ENSG00000221978.14	ENST00000408918.8	NMD+/PTC+	chr1	test	3.89085299462719	0.9814404	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000224945.1.novel3	ENSG00000224945.1	ENST00000429700.2	Control	chr9	train	0.265819081149429	0.61613	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000224945.1.novel5	ENSG00000224945.1	ENST00000429700.2	NMD+/PTC-	chr9	train	2.21129822283626	0.39956358	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000225921.8.novel28	ENSG00000225921.8	ENST00000451315.7	Control	chr6	train	-0.0490310884009616	0.15484764	0	last_exon	escape	0	last_exon	escape
ENSG00000225921.8.novel29	ENSG00000225921.8	ENST00000451315.7	NMD+/PTC+	chr6	train	1.60354629793613	0.95104396	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000225950.10.novel2	ENSG00000225950.10	ENST00000594938.2	NMD+/PTC-	""	""	1.34503439964348		0	last_exon	escape	0	last_exon	escape
ENSG00000225950.10.novel4	ENSG00000225950.10	ENST00000594938.2	Control	chr19	train	-0.0513788595395301	0.035235476	0	last_exon	escape	0	last_exon	escape
ENSG00000228696.13.novel1	ENSG00000228696.13	ENST00000450673.4	Control	chr17	train	-0.0430682654720794	0.064756624	0	last_exon	escape	0	last_exon	escape
ENSG00000228696.13.novel2	ENSG00000228696.13	ENST00000450673.4	NMD+/PTC+	chr17	train	1.80658895170865	0.2897115	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000235173.7.novel1	ENSG00000235173.7	ENST00000347708.5	NMD+/PTC+	chr8	train	3.7561046408307	0.9636554	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000235173.7.novel17	ENSG00000235173.7	ENST00000347708.5	Control	chr8	train	0.0787388631409689	0.12249007	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000237651.8.novel2	ENSG00000237651.8	ENST00000426997.5	NMD+/PTC-	chr2	val	1.54760745917333	0.19844313	0	last_exon	escape	0	last_exon	escape
ENSG00000240344.11.novel1	ENSG00000240344.11	ENST00000392283.9	NMD+/PTC+	chr2	val	1.93038151247578	0.930145	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000242028.9.novel2	ENSG00000242028.9	ENST00000442995.4	NMD+/PTC-	chr15	train	2.61303058593726	0.25605762	0	last_exon	escape	0	last_exon	escape
ENSG00000242028.9.novel3	ENSG00000242028.9	ENST00000442995.4	Control	chr15	train	0.00647830334356034	0.20797542	0	last_exon	escape	0	last_exon	escape
ENSG00000242247.12.novel12	ENSG00000242247.12	ENST00000263245.10	NMD+/PTC+	chr22	train	4.10119628925334	0.9889141	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000242247.12.novel22	ENSG00000242247.12	ENST00000263245.10	Control	chr22	train	-0.0270193379250207	0.057430115	0	last_exon	escape	0	last_exon	escape
ENSG00000243789.12.novel1	ENSG00000243789.12	ENST00000397299.9	NMD+/PTC+	chr15	train	2.38456331922166	0.9638448	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000243789.12.novel2	ENSG00000243789.12	ENST00000397299.9	Control	chr15	train	0.0889402566620758	0.82388866	0	last_exon	escape	0	last_exon	escape
ENSG00000244607.8.novel11	ENSG00000244607.8	ENST00000492806.5	Control	chr3	test	0.0542503675056636	0.081161305	0	last_exon	escape	0	last_exon	escape
ENSG00000244607.8.novel6	ENSG00000244607.8	ENST00000492806.5	NMD+/PTC-	chr3	test	2.67707380686442	0.89766055	0	last_exon	escape	0	last_exon	escape
ENSG00000259024.7.novel1	ENSG00000259024.7	ENST00000522212.6	Control	chr17	train	0.0431640054708839	0.43681166	0.2	50nt_rule	escape	0.2	50nt_rule	escape
