comparator_isoform_id	gene_id	reference_isoform_id	subclass	stop_tx_pos_used	in_last_exon	distance_to_start_nt	exon_length_at_stop_nt	within_50nt_of_last_ej	mashr_posterior_mean_logfc	chr	h5_split	our_model_prob
ENSG00000169733.13.novel1	ENSG00000169733.13	ENST00000310496.9	NMD+/PTC+	930	FALSE	930	330	FALSE	2.10839329723883	chr17	train	0.9238898
ENSG00000169733.13.novel9	ENSG00000169733.13	ENST00000310496.9	Control	1767	TRUE	1767	2255	TRUE	0.120046391446792	chr17	train	0.753039
ENSG00000169762.18.novel13	ENSG00000169762.18	ENST00000503858.1	Control	1895	TRUE	1895	3033	TRUE	0.0359559377356027	chr4	val	0.096215755
ENSG00000169902.16.novel8	ENSG00000169902.16	ENST00000304842.6	NMD+/PTC+	1214	FALSE	1214	118	FALSE	1.6086149855159	chr7	test	0.94793975
ENSG00000169972.14.novel1	ENSG00000169972.14	ENST00000379031.10	Control	1705	TRUE	1705	353	TRUE	0.0997252073653542	chr1	test	0.2655025
ENSG00000169972.14.novel4	ENSG00000169972.14	ENST00000379031.10	NMD+/PTC+	404	FALSE	404	654	FALSE	1.30947855903952	chr1	test	0.6584393
ENSG00000170242.20.novel4	ENSG00000170242.20	ENST00000339865.9	NMD+/PTC+	1735	FALSE	1735	149	FALSE	3.36898226777484	chr11	train	0.9895466
ENSG00000170412.19.novel2	ENSG00000170412.19	ENST00000392627.7	Control	2531	FALSE	2531	93	TRUE	-0.0338288132339266	chr17	train	0.68866676
ENSG00000170477.13.novel1	ENSG00000170477.13	ENST00000551956.2	Control	3240	TRUE	3240	708	TRUE	-0.0193374850662794	chr12	train	0.8819875
ENSG00000170477.13.novel5	ENSG00000170477.13	ENST00000551956.2	NMD+/PTC+	785	FALSE	785	61	FALSE	3.85484134781173	chr12	train	0.90340513
ENSG00000170537.14.novel1	ENSG00000170537.14	ENST00000304381.10	NMD+/PTC+	1239	FALSE	1239	174	FALSE	5.39232231255558	chr16	train	0.9865311
ENSG00000170542.8.novel1	ENSG00000170542.8	ENST00000380698.5	NMD+/PTC+	575	FALSE	575	144	FALSE	3.41167193800869	chr6	train	0.8708602
ENSG00000170542.8.novel45	ENSG00000170542.8	ENST00000380698.5	Control	1145	TRUE	1145	1210	TRUE	-0.0790793525274007	chr6	train	0.034861982
ENSG00000170581.16.novel3	ENSG00000170581.16	ENST00000314128.9	NMD+/PTC+	1343	FALSE	1343	336	FALSE	2.56959114620503	chr12	train	0.87786645
ENSG00000170949.19.novel2	ENSG00000170949.19	ENST00000429604.5	NMD+/PTC+	629	FALSE	629	127	FALSE	1.97200574314121	chr19	train	0.55781525
ENSG00000171055.16.novel7	ENSG00000171055.16	ENST00000405912.8	Control	1092	TRUE	1092	3506	TRUE	0.0387091677995399	chr2	val	0.07889237
ENSG00000171100.17.novel2	ENSG00000171100.17	ENST00000687365.1	NMD+/PTC+	258	FALSE	258	111	FALSE	2.86261847411962	chrX	train	0.8697575
ENSG00000171103.12.novel1	ENSG00000171103.12	ENST00000306108.10	Control	1821	TRUE	1821	2115	TRUE	-0.0900031673531982	chr2	val	0.24153887
ENSG00000171103.12.novel3	ENSG00000171103.12	ENST00000306108.10	NMD+/PTC+	784	FALSE	784	191	FALSE	1.65942127515047	chr2	val	0.89838374
ENSG00000171307.20.novel2	ENSG00000171307.20	ENST00000352634.8	NMD+/PTC+	1496	FALSE	1496	86	FALSE	4.13979805451118	chr10	train	0.9374125
ENSG00000171401.16.novel1	ENSG00000171401.16	ENST00000246635.8	NMD+/PTC+	490	FALSE	490	180	FALSE	4.41232597386385	chr17	train	0.7901031
ENSG00000171401.16.novel12	ENSG00000171401.16	ENST00000246635.8	Control	3061	TRUE	3061	389	TRUE	-0.049324116733301			
ENSG00000171462.16.novel2	ENSG00000171462.16	ENST00000357338.3	Control	1344	TRUE	1344	934	TRUE	0.0917391691744212	chr6	train	0.027426673
ENSG00000171462.16.novel3	ENSG00000171462.16	ENST00000357338.3	NMD+/PTC+	335	FALSE	335	170	FALSE	1.45696711759884			
ENSG00000171475.15.novel1	ENSG00000171475.15	ENST00000585043.5	Control	1470	TRUE	1470	3950	TRUE	0.056213041831737	chr17	train	0.7552688
ENSG00000171606.19.novel2	ENSG00000171606.19	ENST00000617501.5	NMD+/PTC+	1329	FALSE	1329	222	FALSE	2.80796292434042	chr19	train	0.9630443
ENSG00000171606.19.novel72	ENSG00000171606.19	ENST00000617501.5	Control	2281	TRUE	2281	5819	TRUE	-0.0350910082095942	chr19	train	0.72842765
ENSG00000171861.12.novel1	ENSG00000171861.12	ENST00000574916.1	Control	1307	TRUE	1307	774	TRUE	0.00693218375486404			
ENSG00000171903.18.novel1	ENSG00000171903.18	ENST00000402119.9	NMD+/PTC+	1018	FALSE	1018	271	FALSE	4.05811396694823	chr19	train	0.91792095
ENSG00000172062.18.novel1	ENSG00000172062.18	ENST00000506163.5	Control	946	TRUE	946	257	TRUE	0.0197376738548265			
ENSG00000172062.18.novel3	ENSG00000172062.18	ENST00000506163.5	NMD+/PTC+	931	FALSE	931	109	FALSE	2.76642684508288	chr5	test	0.94944966
ENSG00000172216.7.novel1	ENSG00000172216.7	ENST00000718336.1	NMD+/PTC+	1458	FALSE	1458	1598	FALSE	1.44789751859432	chr20	train	0.13911116
ENSG00000172216.7.novel2	ENSG00000172216.7	ENST00000718336.1	Control	1162	TRUE	1162	1219	TRUE	0.0604435898633121	chr20	train	0.1568228
ENSG00000172243.19.novel1	ENSG00000172243.19	ENST00000353231.9	Control	592	FALSE	592	87	TRUE	0.055939228329999	chr12	train	0.1242913
ENSG00000172243.19.novel3	ENSG00000172243.19	ENST00000353231.9	NMD+/PTC+	608	FALSE	608	87	FALSE	2.09099019518677	chr12	train	0.52895105
ENSG00000172331.13.novel14	ENSG00000172331.13	ENST00000344924.8	Control	2321	TRUE	2321	1513	TRUE	0.0665431249064824	chr7	test	0.13997512
ENSG00000172375.15.novel1	ENSG00000172375.15	ENST00000648610.2	NMD+/PTC+	2344	FALSE	2344	76	FALSE	2.0261965173101	chr11	train	0.94841933
ENSG00000172530.23.novel2	ENSG00000172530.23	ENST00000854734.1	NMD+/PTC+	593	FALSE	593	82	FALSE	3.6850370891745	chr16	train	0.98942846
ENSG00000172594.14.novel4	ENSG00000172594.14	ENST00000368440.5	NMD+/PTC+	1055	FALSE	1055	170	FALSE	2.07964263488435	chr6	train	0.96871847
ENSG00000172939.10.novel1	ENSG00000172939.10	ENST00000311806.8	NMD+/PTC+	1132	FALSE	1132	137	FALSE	6.2475696103266	chr3	test	0.994494
ENSG00000172939.10.novel4	ENSG00000172939.10	ENST00000311806.8	Control	1711	TRUE	1711	794	TRUE	-0.0227670127709679	chr3	test	0.039389018
ENSG00000172977.14.novel5	ENSG00000172977.14	ENST00000377046.7	NMD+/PTC+	1455	FALSE	1455	186	FALSE	3.67977120708585	chr11	train	0.9054963
ENSG00000172992.14.novel5	ENSG00000172992.14	ENST00000692009.1	Control	2250	TRUE	2250	1387	TRUE	0.383193616561547			
ENSG00000173145.12.novel15	ENSG00000173145.12	ENST00000371361.3	Control	911	TRUE	911	1802	TRUE	-0.0233233604470944	chr10	train	0.028566852
ENSG00000173145.12.novel2	ENSG00000173145.12	ENST00000371361.3	NMD+/PTC+	415	FALSE	415	123	FALSE	5.01095709403471	chr10	train	0.9777591
ENSG00000173156.8.novel41	ENSG00000173156.8	ENST00000308831.7	NMD+/PTC+	1464	FALSE	1464	260	FALSE	2.59216755861395	chr11	train	0.7245905
ENSG00000173272.17.novel3	ENSG00000173272.17	ENST00000309451.7	NMD+/PTC+	1022	FALSE	1022	237	FALSE	3.35531552046446	chr2	val	0.80466896
ENSG00000173540.15.novel72	ENSG00000173540.15	ENST00000308388.7	NMD+/PTC+	1333	FALSE	1333	394	FALSE	2.16973049314204	chr3	test	0.6209504
ENSG00000173540.15.novel73	ENSG00000173540.15	ENST00000308388.7	Control	5254	TRUE	5254	5045	TRUE	0.143292174675336			
ENSG00000173889.17.novel2	ENSG00000173889.17	ENST00000491258.1	Control	1041	TRUE	1041	1359	TRUE	0.0677610116562349	chr3	test	0.062868424
ENSG00000173889.17.novel5	ENSG00000173889.17	ENST00000491258.1	NMD+/PTC+	2682	FALSE	2682	207	FALSE	1.62291352746259	chr3	test	0.8907326
ENSG00000173926.7.novel1	ENSG00000173926.7	ENST00000308660.6	Control	1223	TRUE	1223	1339	TRUE	0.0597006094374188	chr5	test	0.2677882
ENSG00000173926.7.novel30	ENSG00000173926.7	ENST00000308660.6	NMD+/PTC-	1368	TRUE	1368	1209	TRUE	3.48349434413443	chr5	test	0.15366955
ENSG00000173933.22.novel5	ENSG00000173933.22	ENST00000398692.8	NMD+/PTC-	921	TRUE	921	534	TRUE	4.62126007900738	chr11	train	0.9519933
ENSG00000174177.14.novel3	ENSG00000174177.14	ENST00000453996.7	NMD+/PTC+	1278	FALSE	1278	104	FALSE	3.2386348053456	chr16	train	0.97592556
ENSG00000174227.17.novel4	ENSG00000174227.17	ENST00000453061.7	NMD+/PTC+	2479	FALSE	2479	164	FALSE	2.09435894270592	chr4	val	0.14735724
ENSG00000174428.20.novel1	ENSG00000174428.20	ENST00000620662.1	NMD+/PTC-	1007	FALSE	1007	55	TRUE	1.39300182143619	chr7	test	0.34300992
ENSG00000174428.20.novel5	ENSG00000174428.20	ENST00000620662.1	Control	3196	TRUE	3196	2129	TRUE	0.104345189454716	chr7	test	0.5455453
ENSG00000174442.13.novel1	ENSG00000174442.13	ENST00000307897.10	NMD+/PTC+	2016	FALSE	2016	115	FALSE	2.68712775128057	chr15	train	0.94676185
ENSG00000174483.21.novel2	ENSG00000174483.21	ENST00000318312.12	Control	845	TRUE	845	587	TRUE	0.0519554665047812	chr11	train	0.041348293
ENSG00000174483.21.novel6	ENSG00000174483.21	ENST00000318312.12	NMD+/PTC+	300	FALSE	300	273	FALSE	1.69886653749828	chr11	train	0.837888
ENSG00000174842.18.novel1	ENSG00000174842.18	ENST00000370360.8	NMD+/PTC+	424	FALSE	424	133	FALSE	3.3712161621687	chr1	test	0.98704785
ENSG00000174842.18.novel2	ENSG00000174842.18	ENST00000370360.8	Control	1866	TRUE	1866	913	TRUE	-0.0302690160403271	chr1	test	0.042177096
ENSG00000174915.13.novel1	ENSG00000174915.13	ENST00000308020.6	Control	1683	FALSE	1683	223	FALSE	0.0162111380668305	chr11	train	0.34665772
ENSG00000174915.13.novel2	ENSG00000174915.13	ENST00000308020.6	NMD+/PTC+	607	FALSE	607	135	FALSE	4.3955780296712	chr11	train	0.9899697
ENSG00000174943.12.novel3	ENSG00000174943.12	ENST00000568000.6	NMD+/PTC+	769	FALSE	769	80	FALSE	1.8886295736628	chr16	train	0.9170908
ENSG00000174989.15.novel3	ENSG00000174989.15	ENST00000455858.2	NMD+/PTC+	584	FALSE	584	158	FALSE	4.39643449193938	chr12	train	0.9789104
ENSG00000175137.12.novel2	ENSG00000175137.12	ENST00000366472.6	NMD+/PTC+	1923	FALSE	1923	257	FALSE	2.99433361624115	chr1	test	0.83395845
ENSG00000175215.11.novel1	ENSG00000175215.11	ENST00000398073.7	Control	1362	TRUE	1362	3806	TRUE	-0.0348585293830909	chr12	train	0.06025616
ENSG00000175215.11.novel3	ENSG00000175215.11	ENST00000398073.7	NMD+/PTC+	925	FALSE	925	102	FALSE	2.66727256827792	chr12	train	0.90697604
ENSG00000175221.17.novel1	ENSG00000175221.17	ENST00000395808.7	NMD+/PTC+	1255	FALSE	1255	212	FALSE	2.32054898083271	chr19	train	0.9150728
ENSG00000175287.20.novel10	ENSG00000175287.20	ENST00000875832.1	NMD+/PTC+	516	FALSE	516	188	FALSE	2.15175178461584	chr9	train	0.9665118
ENSG00000175287.20.novel22	ENSG00000175287.20	ENST00000875832.1	Control	682	TRUE	682	376	TRUE	-0.0674273189232334			
ENSG00000175782.12.novel2	ENSG00000175782.12	ENST00000398004.4	Control	1246	TRUE	1246	1822	TRUE	-0.0103193847620048	chr12	train	0.023611913
ENSG00000176142.14.novel1	ENSG00000176142.14	ENST00000319172.10	Control	1884	TRUE	1884	2715	TRUE	-0.0498403681358968	chr3	test	0.03202672
ENSG00000176142.14.novel2	ENSG00000176142.14	ENST00000319172.10	NMD+/PTC+	1606	FALSE	1606	181	FALSE	4.99535311910767	chr3	test	0.8487468
ENSG00000176148.17.novel4	ENSG00000176148.17	ENST00000334274.9	NMD+/PTC+	1395	FALSE	1395	182	FALSE	2.86895249548002	chr11	train	0.8875137
ENSG00000176390.13.novel2	ENSG00000176390.13	ENST00000324238.7	Control	1040	TRUE	1040	1458	TRUE	-0.0530133956188208	chr17	train	0.026498217
ENSG00000176390.13.novel3	ENSG00000176390.13	ENST00000324238.7	NMD+/PTC+	1024	FALSE	1024	113	FALSE	2.29058950777809	chr17	train	0.76295525
ENSG00000176531.13.novel5	ENSG00000176531.13	ENST00000934851.1	NMD+/PTC+	1894	FALSE	1894	91	FALSE	2.86055199708964	chr19	train	0.9601695
ENSG00000176783.16.novel1	ENSG00000176783.16	ENST00000393438.6	NMD+/PTC+	1614	FALSE	1614	102	FALSE	4.77500775760673	chr5	test	0.9925208
ENSG00000176783.16.novel4	ENSG00000176783.16	ENST00000393438.6	Control	2645	TRUE	2645	651	TRUE	-0.0477642634586986	chr5	test	0.06297794
ENSG00000176853.17.novel2	ENSG00000176853.17	ENST00000334705.12	NMD+/PTC+	1584	FALSE	1584	47	FALSE	3.65134523991221	chr8	train	0.99298227
ENSG00000176953.14.novel1	ENSG00000176953.14	ENST00000320805.9	Control	1454	TRUE	1454	3396	TRUE	-0.0408731822414805	chr16	train	0.07828979
ENSG00000176953.14.novel2	ENSG00000176953.14	ENST00000320805.9	NMD+/PTC+	892	FALSE	892	145	FALSE	3.31610285072328	chr16	train	0.98152405
ENSG00000177054.15.novel2	ENSG00000177054.15	ENST00000446113.7	NMD+/PTC+	1684	FALSE	1684	158	FALSE	4.39271665554651	chr11	train	0.9508048
ENSG00000177106.18.novel1	ENSG00000177106.18	ENST00000318562.13	Control	2666	TRUE	2666	827	TRUE	-0.0993613526555937	chr11	train	0.043813016
ENSG00000177106.18.novel6	ENSG00000177106.18	ENST00000318562.13	NMD+/PTC+	1281	FALSE	1281	149	FALSE	3.42760601482859	chr11	train	0.9807802
ENSG00000177302.17.novel2	ENSG00000177302.17	ENST00000580095.5	NMD+/PTC+	2329	FALSE	2329	186	FALSE	3.99073170126432	chr17	train	0.96645457
ENSG00000177427.14.novel1	ENSG00000177427.14	ENST00000323019.9	NMD+/PTC+	556	FALSE	556	91	FALSE	2.92253423578519	chr17	train	0.81344485
ENSG00000177548.14.novel1	ENSG00000177548.14	ENST00000358201.9	NMD+/PTC+	625	FALSE	625	1319	FALSE	0.694974389849246	chr16	train	0.7124767
ENSG00000177663.16.novel1	ENSG00000177663.16	ENST00000319363.11	NMD+/PTC+	969	FALSE	969	307	FALSE	3.30530298163775	chr22	train	0.8630827
ENSG00000177731.17.novel2	ENSG00000177731.17	ENST00000327031.9	NMD+/PTC+	4000	FALSE	4000	106	FALSE	4.20687064556518	chr17	train	0.9583099
ENSG00000177989.15.novel1	ENSG00000177989.15	ENST00000329363.9	Control	1156	TRUE	1156	438	TRUE	-0.0290740836198639			
ENSG00000177989.15.novel7	ENSG00000177989.15	ENST00000329363.9	NMD+/PTC+	809	FALSE	809	583	FALSE	2.99823362439846	chr22	train	0.30325246
ENSG00000178026.14.novel3	ENSG00000178026.14	ENST00000318753.13	Control	743	FALSE	743	715	FALSE	0.209946071572628	chr22	train	0.79411346
ENSG00000178149.18.novel8	ENSG00000178149.18	ENST00000341949.9	NMD+/PTC+	1363	FALSE	1363	83	FALSE	2.05870833729222	chr3	test	0.98371005
ENSG00000178177.18.novel1	ENSG00000178177.18	ENST00000326877.8	NMD+/PTC+	1409	FALSE	1409	252	FALSE	2.31255348404544	chr4	val	0.8959102
ENSG00000178694.10.novel1	ENSG00000178694.10	ENST00000314622.9	NMD+/PTC+	601	FALSE	601	155	FALSE	2.4333771511059	chr3	test	0.66099113
ENSG00000178694.10.novel2	ENSG00000178694.10	ENST00000314622.9	Control	1555	TRUE	1555	2292	TRUE	-0.000511105535434285	chr3	test	0.7125815
ENSG00000178971.18.novel1	ENSG00000178971.18	ENST00000651323.1	NMD+/PTC+	3495	FALSE	3495	166	FALSE	3.67859718068759	chr17	train	0.9298264
ENSG00000178999.14.novel1	ENSG00000178999.14	ENST00000585124.6	NMD+/PTC+	768	FALSE	768	139	FALSE	4.47846832304021	chr17	train	0.9027711
ENSG00000178999.14.novel4	ENSG00000178999.14	ENST00000585124.6	Control	1073	TRUE	1073	312	TRUE	-0.0297532247281808	chr17	train	0.028807163
ENSG00000179262.11.novel1	ENSG00000179262.11	ENST00000586534.6	NMD+/PTC+	613	FALSE	613	39	FALSE	3.72655674540964	chr19	train	0.95096785
ENSG00000179335.21.novel1	ENSG00000179335.21	ENST00000395066.9	NMD+/PTC+	1514	FALSE	1514	117	FALSE	4.46531337399008	chr15	train	0.91746336
ENSG00000179335.21.novel8	ENSG00000179335.21	ENST00000395066.9	Control	3913	TRUE	3913	496	TRUE	0.0401405581084941	chr15	train	0.65904987
ENSG00000179344.18.novel7	ENSG00000179344.18	ENST00000434651.7	NMD+/PTC+	514	FALSE	514	251	FALSE	2.07890394297493	chr6	train	0.90420604
ENSG00000179593.17.novel5	ENSG00000179593.17	ENST00000380183.9	Control	1292	TRUE	1292	2201	TRUE	-0.0480790442550479	chr17	train	0.15192623
ENSG00000179593.17.novel8	ENSG00000179593.17	ENST00000380183.9	NMD+/PTC+	1619	FALSE	1619	171	FALSE	1.67423726910038	chr17	train	0.59425336
ENSG00000179630.12.novel5	ENSG00000179630.12	ENST00000325686.7	NMD+/PTC+	773	FALSE	773	179	FALSE	3.25306175282624	chr13	train	0.87887925
ENSG00000181031.17.novel2	ENSG00000181031.17	ENST00000572965.1	Control	1464	TRUE	1464	2853	TRUE	-0.0317294210634183	chr17	train	0.08927199
ENSG00000181031.17.novel4	ENSG00000181031.17	ENST00000572965.1	NMD+/PTC-	1351	TRUE	1351	2853	TRUE	1.08549751499138			
ENSG00000181481.15.novel1	ENSG00000181481.15	ENST00000324689.8	NMD+/PTC+	1488	FALSE	1488	206	FALSE	2.40389474415713	chr17	train	0.5367063
ENSG00000181513.16.novel1	ENSG00000181513.16	ENST00000586346.5	Control	1524	TRUE	1524	739	TRUE	-0.0117813813107814	chr17	train	0.052348543
ENSG00000181513.16.novel2	ENSG00000181513.16	ENST00000586346.5	NMD+/PTC+	561	FALSE	561	277	FALSE	2.0606700042995	chr17	train	0.92767674
ENSG00000181523.14.novel2	ENSG00000181523.14	ENST00000326317.11	Control	1190	TRUE	1190	1758	TRUE	-0.0252026922830362	chr17	train	0.043545127
ENSG00000182087.15.novel1	ENSG00000182087.15	ENST00000356663.8	Control	2074	TRUE	2074	1280	TRUE	-0.00624968497873998	chr19	train	0.04250684
ENSG00000182087.15.novel4	ENSG00000182087.15	ENST00000356663.8	NMD+/PTC+	1357	FALSE	1357	219	FALSE	4.55813348272348	chr19	train	0.92771643
ENSG00000182196.15.novel3	ENSG00000182196.15	ENST00000853819.1	NMD+/PTC+	984	FALSE	984	224	FALSE	3.56746852097358	chr12	train	0.8980033
ENSG00000182325.12.novel1	ENSG00000182325.12	ENST00000331890.6	NMD+/PTC+	884	FALSE	884	1286	FALSE	3.34593403399854	chr8	train	0.64621866
ENSG00000182858.15.novel1	ENSG00000182858.15	ENST00000330817.11	NMD+/PTC+	1343	FALSE	1343	76	FALSE	1.98156334766221	chr22	train	0.8011413
ENSG00000182858.15.novel2	ENSG00000182858.15	ENST00000330817.11	Control	1533	TRUE	1533	4544	TRUE	0.0618566524187527	chr22	train	0.084740825
ENSG00000182872.17.novel1	ENSG00000182872.17	ENST00000864485.1	NMD+/PTC+	1647	FALSE	1647	87	FALSE	3.54372740005112	chrX	train	0.9621931
ENSG00000183386.12.novel1	ENSG00000183386.12	ENST00000485803.5	NMD+/PTC+	706	FALSE	706	187	FALSE	3.06290995481676	chr1	test	0.7287903
ENSG00000183474.17.novel2	ENSG00000183474.17	ENST00000877333.1	NMD+/PTC+	288	FALSE	288	87	FALSE	2.30844956960067	chr5	test	0.91857845
ENSG00000183486.15.novel11	ENSG00000183486.15	ENST00000330714.8	Control	2839	TRUE	2839	2245	TRUE	0.00546237680912482	chr21	train	0.25820965
ENSG00000183486.15.novel2	ENSG00000183486.15	ENST00000330714.8	NMD+/PTC+	938	FALSE	938	199	FALSE	1.76121274589539	chr21	train	0.9480996
ENSG00000183569.19.novel1	ENSG00000183569.19	ENST00000876813.1	NMD+/PTC+	867	FALSE	867	83	FALSE	3.51886450039123	chr22	train	0.9483703
ENSG00000183576.14.novel1	ENSG00000183576.14	ENST00000331768.10	NMD+/PTC+	599	FALSE	599	73	FALSE	1.94882127213152	chr14	train	0.95868284
ENSG00000183735.12.novel44	ENSG00000183735.12	ENST00000331710.10	Control	2435	TRUE	2435	299	TRUE	-0.0908219389143903	chr12	train	0.07430764
ENSG00000183763.10.novel1	ENSG00000183763.10	ENST00000331456.7	NMD+/PTC+	442	FALSE	442	217	FALSE	3.35740956879006	chr3	test	0.9797593
ENSG00000183763.10.novel2	ENSG00000183763.10	ENST00000331456.7	Control	1445	TRUE	1445	913	TRUE	-0.07738641641121	chr3	test	0.06420804
ENSG00000183963.20.novel1	ENSG00000183963.20	ENST00000333137.12	NMD+/PTC+	903	FALSE	903	153	FALSE	4.9712120878286	chr22	train	0.973644
ENSG00000184164.16.novel1	ENSG00000184164.16	ENST00000328268.9	NMD+/PTC+	593	FALSE	593	257	FALSE	5.29390194017921	chr22	train	0.97519106
ENSG00000184205.15.novel1	ENSG00000184205.15	ENST00000375442.8	NMD+/PTC+	1522	FALSE	1522	91	FALSE	4.9459001410351	chrX	train	0.9643325
ENSG00000184205.15.novel3	ENSG00000184205.15	ENST00000375442.8	Control	1751	TRUE	1751	771	TRUE	-0.0402397109078203	chrX	train	0.017656038
ENSG00000184402.15.novel1	ENSG00000184402.15	ENST00000331758.8	NMD+/PTC+	1503	FALSE	1503	175	FALSE	3.37012951160513	chr20	train	0.1769411
ENSG00000184402.15.novel5	ENSG00000184402.15	ENST00000331758.8	Control	1695	TRUE	1695	3333	TRUE	0.00906633205624223	chr20	train	0.97182965
ENSG00000184497.14.novel1	ENSG00000184497.14	ENST00000375353.5	NMD+/PTC+	637	FALSE	637	248	FALSE	2.27068111356549	chr13	train	0.94666
ENSG00000184584.15.novel1	ENSG00000184584.15	ENST00000652110.1	Control	1387	TRUE	1387	932	TRUE	-0.0167767203297865	chr5	test	0.18873382
ENSG00000184743.14.novel1	ENSG00000184743.14	ENST00000398868.8	Control	1986	TRUE	1986	5322	TRUE	-0.0324102385311689	chr11	train	0.045143023
ENSG00000184743.14.novel2	ENSG00000184743.14	ENST00000398868.8	NMD+/PTC+	1131	FALSE	1131	93	FALSE	3.63743600276846	chr11	train	0.9703748
ENSG00000184887.15.novel3	ENSG00000184887.15	ENST00000536364.6	NMD+/PTC-	650	FALSE	650	322	TRUE	1.41164379607995	chr14	train	0.7465012
ENSG00000184979.13.novel1	ENSG00000184979.13	ENST00000715585.1	Control	1567	TRUE	1567	1342	TRUE	-0.053740967161389	chr22	train	0.2132125
ENSG00000184979.13.novel4	ENSG00000184979.13	ENST00000715585.1	NMD+/PTC+	1067	FALSE	1067	147	FALSE	2.81816020710283	chr22	train	0.97871107
ENSG00000185000.13.novel1	ENSG00000185000.13	ENST00000528718.6	Control	1281	TRUE	1281	2126	TRUE	-0.00402887143980262	chr8	train	0.8951017
ENSG00000185000.13.novel11	ENSG00000185000.13	ENST00000528718.6	NMD+/PTC+	1267	FALSE	1267	104	FALSE	3.14188696693555	chr8	train	0.9563437
ENSG00000185009.14.novel1	ENSG00000185009.14	ENST00000372745.1	NMD+/PTC+	1541	FALSE	1541	145	FALSE	3.60566831941815	chr10	train	0.6386872
ENSG00000185163.11.novel1	ENSG00000185163.11	ENST00000397333.4	NMD+/PTC+	1345	FALSE	1345	318	FALSE	3.81882857212683	chr12	train	0.99357516
ENSG00000185163.11.novel6	ENSG00000185163.11	ENST00000397333.4	Control	2105	TRUE	2105	2705	TRUE	-0.0245285871761003	chr12	train	0.9740492
ENSG00000185324.23.novel1	ENSG00000185324.23	ENST00000353379.12	Control	2010	TRUE	2010	780	TRUE	-0.0433908190183015	chr16	train	0.88386
ENSG00000185324.23.novel2	ENSG00000185324.23	ENST00000353379.12	NMD+/PTC+	132	FALSE	132	73	FALSE	2.2134355703131	chr16	train	0.9221779
ENSG00000185347.20.novel4	ENSG00000185347.20	ENST00000392522.8	NMD+/PTC+	482	FALSE	482	162	FALSE	3.4238211745273	chr14	train	0.9506571
ENSG00000185386.16.novel1	ENSG00000185386.16	ENST00000330651.11	NMD+/PTC+	710	FALSE	710	160	FALSE	1.5042869013436	chr22	train	0.9923786
ENSG00000185386.16.novel2	ENSG00000185386.16	ENST00000330651.11	Control	1273	TRUE	1273	1319	TRUE	-0.0755852034097029			
ENSG00000185404.18.novel2	ENSG00000185404.18	ENST00000243810.10	NMD+/PTC+	1671	FALSE	1671	80	FALSE	3.84435585817258	chr2	val	0.9204856
ENSG00000185418.17.novel1	ENSG00000185418.17	ENST00000335968.8	NMD+/PTC+	1519	FALSE	1519	105	FALSE	3.45061451456486	chr15	train	0.99375474
ENSG00000185418.17.novel2	ENSG00000185418.17	ENST00000335968.8	Control	685	TRUE	685	4467	TRUE	-0.0158495588602108	chr15	train	0.22328323
ENSG00000185480.13.novel42	ENSG00000185480.13	ENST00000327680.7	Control	1410	TRUE	1410	2876	TRUE	-0.0300624961213993	chr12	train	0.08973317
ENSG00000185480.13.novel53	ENSG00000185480.13	ENST00000327680.7	NMD+/PTC+	942	FALSE	942	136	FALSE	2.25202898298418	chr12	train	0.8039016
ENSG00000185507.22.novel2	ENSG00000185507.22	ENST00000525445.6	NMD+/PTC+	902	FALSE	902	87	FALSE	3.96116488173617	chr11	train	0.8395091
ENSG00000185753.14.novel21	ENSG00000185753.14	ENST00000327877.10	NMD+/PTC+	4151	FALSE	4151	4259	FALSE	2.39997301333179	chrX	train	0.6615567
ENSG00000186010.20.novel2	ENSG00000186010.20	ENST00000507754.9	Control	1770	FALSE	1770	3055	FALSE	0.228065470469865	chr19	train	0.21392345
ENSG00000186073.15.novel1	ENSG00000186073.15	ENST00000437989.6	Control	894	FALSE	894	139	TRUE	0.0709729903205491	chr15	train	0.11004452
ENSG00000186088.17.novel2	ENSG00000186088.17	ENST00000257626.12	Control	818	TRUE	818	1428	TRUE	-0.00906765064669432	chr7	test	0.06518706
ENSG00000186088.17.novel7	ENSG00000186088.17	ENST00000257626.12	NMD+/PTC+	518	FALSE	518	70	FALSE	2.02694082680597	chr7	test	0.9750897
ENSG00000186204.16.novel1	ENSG00000186204.16	ENST00000550308.6	Control	1397	TRUE	1397	2367	TRUE	-0.0587958262467715	chr19	train	0.18891728
ENSG00000186204.16.novel2	ENSG00000186204.16	ENST00000550308.6	NMD+/PTC+	405	FALSE	405	54	FALSE	5.62895126266509	chr19	train	0.96631795
ENSG00000186314.13.novel4	ENSG00000186314.13	ENST00000394450.6	NMD+/PTC+	677	FALSE	677	361	FALSE	2.54416703983794	chr5	test	0.89332503
ENSG00000186314.13.novel5	ENSG00000186314.13	ENST00000394450.6	Control	679	TRUE	679	4235	TRUE	-0.0719652175063881	chr5	test	0.11262984
ENSG00000186364.13.novel13	ENSG00000186364.13	ENST00000334513.6	NMD+/PTC+	2100	FALSE	2100	258	FALSE	1.78436523221898	chr1	test	0.9515483
ENSG00000186364.13.novel3	ENSG00000186364.13	ENST00000334513.6	Control	1175	TRUE	1175	578	TRUE	0.194834029025747	chr1	test	0.96026224
