comparator_isoform_id	gene_id	reference_isoform_id	subclass	chr	h5_split	mashr_posterior_mean_logfc	our_model_prob	nmdetective_b_score	nmdetective_b_leaf	nmdetective_b_call	nmdep_rule_score	nmdep_rule_leaf	nmdep_rule_call
ENSG00000177731.17.novel2	ENSG00000177731.17	ENST00000327031.9	NMD+/PTC+	chr17	train	4.20687064556518	0.9583099	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000177989.15.novel1	ENSG00000177989.15	ENST00000329363.9	Control	""	""	-0.0290740836198639		0	last_exon	escape	0	last_exon	escape
ENSG00000177989.15.novel7	ENSG00000177989.15	ENST00000329363.9	NMD+/PTC+	chr22	train	2.99823362439846	0.30325246	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000178026.14.novel3	ENSG00000178026.14	ENST00000318753.13	Control	chr22	train	0.209946071572628	0.79411346	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000178149.18.novel8	ENSG00000178149.18	ENST00000341949.9	NMD+/PTC+	chr3	test	2.05870833729222	0.98371005	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178177.18.novel1	ENSG00000178177.18	ENST00000326877.8	NMD+/PTC+	chr4	val	2.31255348404544	0.8959102	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178694.10.novel1	ENSG00000178694.10	ENST00000314622.9	NMD+/PTC+	chr3	test	2.4333771511059	0.66099113	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178694.10.novel2	ENSG00000178694.10	ENST00000314622.9	Control	chr3	test	-0.000511105535434285	0.7125815	0	last_exon	escape	0	last_exon	escape
ENSG00000178971.18.novel1	ENSG00000178971.18	ENST00000651323.1	NMD+/PTC+	chr17	train	3.67859718068759	0.9298264	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178999.14.novel1	ENSG00000178999.14	ENST00000585124.6	NMD+/PTC+	chr17	train	4.47846832304021	0.9027711	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000178999.14.novel4	ENSG00000178999.14	ENST00000585124.6	Control	chr17	train	-0.0297532247281808	0.028807163	0	last_exon	escape	0	last_exon	escape
ENSG00000179262.11.novel1	ENSG00000179262.11	ENST00000586534.6	NMD+/PTC+	chr19	train	3.72655674540964	0.95096785	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179335.21.novel1	ENSG00000179335.21	ENST00000395066.9	NMD+/PTC+	chr15	train	4.46531337399008	0.91746336	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179335.21.novel8	ENSG00000179335.21	ENST00000395066.9	Control	chr15	train	0.0401405581084941	0.65904987	0	last_exon	escape	0	last_exon	escape
ENSG00000179344.18.novel7	ENSG00000179344.18	ENST00000434651.7	NMD+/PTC+	chr6	train	2.07890394297493	0.90420604	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179593.17.novel5	ENSG00000179593.17	ENST00000380183.9	Control	chr17	train	-0.0480790442550479	0.15192623	0	last_exon	escape	0	last_exon	escape
ENSG00000179593.17.novel8	ENSG00000179593.17	ENST00000380183.9	NMD+/PTC+	chr17	train	1.67423726910038	0.59425336	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000179630.12.novel5	ENSG00000179630.12	ENST00000325686.7	NMD+/PTC+	chr13	train	3.25306175282624	0.87887925	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000181031.17.novel2	ENSG00000181031.17	ENST00000572965.1	Control	chr17	train	-0.0317294210634183	0.08927199	0	last_exon	escape	0	last_exon	escape
ENSG00000181031.17.novel4	ENSG00000181031.17	ENST00000572965.1	NMD+/PTC-	""	""	1.08549751499138		0	last_exon	escape	0	last_exon	escape
ENSG00000181481.15.novel1	ENSG00000181481.15	ENST00000324689.8	NMD+/PTC+	chr17	train	2.40389474415713	0.5367063	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000181513.16.novel1	ENSG00000181513.16	ENST00000586346.5	Control	chr17	train	-0.0117813813107814	0.052348543	0	last_exon	escape	0	last_exon	escape
ENSG00000181513.16.novel2	ENSG00000181513.16	ENST00000586346.5	NMD+/PTC+	chr17	train	2.0606700042995	0.92767674	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000181523.14.novel2	ENSG00000181523.14	ENST00000326317.11	Control	chr17	train	-0.0252026922830362	0.043545127	0	last_exon	escape	0	last_exon	escape
ENSG00000182087.15.novel1	ENSG00000182087.15	ENST00000356663.8	Control	chr19	train	-0.00624968497873998	0.04250684	0	last_exon	escape	0	last_exon	escape
ENSG00000182087.15.novel4	ENSG00000182087.15	ENST00000356663.8	NMD+/PTC+	chr19	train	4.55813348272348	0.92771643	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000182196.15.novel3	ENSG00000182196.15	ENST00000853819.1	NMD+/PTC+	chr12	train	3.56746852097358	0.8980033	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000182325.12.novel1	ENSG00000182325.12	ENST00000331890.6	NMD+/PTC+	chr8	train	3.34593403399854	0.64621866	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000182858.15.novel1	ENSG00000182858.15	ENST00000330817.11	NMD+/PTC+	chr22	train	1.98156334766221	0.8011413	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000182858.15.novel2	ENSG00000182858.15	ENST00000330817.11	Control	chr22	train	0.0618566524187527	0.084740825	0	last_exon	escape	0	last_exon	escape
ENSG00000182872.17.novel1	ENSG00000182872.17	ENST00000864485.1	NMD+/PTC+	chrX	train	3.54372740005112	0.9621931	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183386.12.novel1	ENSG00000183386.12	ENST00000485803.5	NMD+/PTC+	chr1	test	3.06290995481676	0.7287903	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183474.17.novel2	ENSG00000183474.17	ENST00000877333.1	NMD+/PTC+	chr5	test	2.30844956960067	0.91857845	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183486.15.novel11	ENSG00000183486.15	ENST00000330714.8	Control	chr21	train	0.00546237680912482	0.25820965	0	last_exon	escape	0	last_exon	escape
ENSG00000183486.15.novel2	ENSG00000183486.15	ENST00000330714.8	NMD+/PTC+	chr21	train	1.76121274589539	0.9480996	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183569.19.novel1	ENSG00000183569.19	ENST00000876813.1	NMD+/PTC+	chr22	train	3.51886450039123	0.9483703	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183576.14.novel1	ENSG00000183576.14	ENST00000331768.10	NMD+/PTC+	chr14	train	1.94882127213152	0.95868284	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183735.12.novel44	ENSG00000183735.12	ENST00000331710.10	Control	chr12	train	-0.0908219389143903	0.07430764	0	last_exon	escape	0	last_exon	escape
ENSG00000183763.10.novel1	ENSG00000183763.10	ENST00000331456.7	NMD+/PTC+	chr3	test	3.35740956879006	0.9797593	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000183763.10.novel2	ENSG00000183763.10	ENST00000331456.7	Control	chr3	test	-0.07738641641121	0.06420804	0	last_exon	escape	0	last_exon	escape
ENSG00000183963.20.novel1	ENSG00000183963.20	ENST00000333137.12	NMD+/PTC+	chr22	train	4.9712120878286	0.973644	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184164.16.novel1	ENSG00000184164.16	ENST00000328268.9	NMD+/PTC+	chr22	train	5.29390194017921	0.97519106	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184205.15.novel1	ENSG00000184205.15	ENST00000375442.8	NMD+/PTC+	chrX	train	4.9459001410351	0.9643325	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184205.15.novel3	ENSG00000184205.15	ENST00000375442.8	Control	chrX	train	-0.0402397109078203	0.017656038	0	last_exon	escape	0	last_exon	escape
ENSG00000184402.15.novel1	ENSG00000184402.15	ENST00000331758.8	NMD+/PTC+	chr20	train	3.37012951160513	0.1769411	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184402.15.novel5	ENSG00000184402.15	ENST00000331758.8	Control	chr20	train	0.00906633205624223	0.97182965	0	last_exon	escape	0	last_exon	escape
ENSG00000184497.14.novel1	ENSG00000184497.14	ENST00000375353.5	NMD+/PTC+	chr13	train	2.27068111356549	0.94666	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184584.15.novel1	ENSG00000184584.15	ENST00000652110.1	Control	chr5	test	-0.0167767203297865	0.18873382	0	last_exon	escape	0	last_exon	escape
ENSG00000184743.14.novel1	ENSG00000184743.14	ENST00000398868.8	Control	chr11	train	-0.0324102385311689	0.045143023	0	last_exon	escape	0	last_exon	escape
ENSG00000184743.14.novel2	ENSG00000184743.14	ENST00000398868.8	NMD+/PTC+	chr11	train	3.63743600276846	0.9703748	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000184887.15.novel3	ENSG00000184887.15	ENST00000536364.6	NMD+/PTC-	chr14	train	1.41164379607995	0.7465012	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000184979.13.novel1	ENSG00000184979.13	ENST00000715585.1	Control	chr22	train	-0.053740967161389	0.2132125	0	last_exon	escape	0	last_exon	escape
ENSG00000184979.13.novel4	ENSG00000184979.13	ENST00000715585.1	NMD+/PTC+	chr22	train	2.81816020710283	0.97871107	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185000.13.novel1	ENSG00000185000.13	ENST00000528718.6	Control	chr8	train	-0.00402887143980262	0.8951017	0	last_exon	escape	0	last_exon	escape
ENSG00000185000.13.novel11	ENSG00000185000.13	ENST00000528718.6	NMD+/PTC+	chr8	train	3.14188696693555	0.9563437	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185009.14.novel1	ENSG00000185009.14	ENST00000372745.1	NMD+/PTC+	chr10	train	3.60566831941815	0.6386872	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185163.11.novel1	ENSG00000185163.11	ENST00000397333.4	NMD+/PTC+	chr12	train	3.81882857212683	0.99357516	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185163.11.novel6	ENSG00000185163.11	ENST00000397333.4	Control	chr12	train	-0.0245285871761003	0.9740492	0	last_exon	escape	0	last_exon	escape
ENSG00000185324.23.novel1	ENSG00000185324.23	ENST00000353379.12	Control	chr16	train	-0.0433908190183015	0.88386	0	last_exon	escape	0	last_exon	escape
ENSG00000185324.23.novel2	ENSG00000185324.23	ENST00000353379.12	NMD+/PTC+	chr16	train	2.2134355703131	0.9221779	0.12	start_proximal	escape	0.65	trigger_nmd	trigger
ENSG00000185347.20.novel4	ENSG00000185347.20	ENST00000392522.8	NMD+/PTC+	chr14	train	3.4238211745273	0.9506571	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185386.16.novel1	ENSG00000185386.16	ENST00000330651.11	NMD+/PTC+	chr22	train	1.5042869013436	0.9923786	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185386.16.novel2	ENSG00000185386.16	ENST00000330651.11	Control	""	""	-0.0755852034097029		0	last_exon	escape	0	last_exon	escape
ENSG00000185404.18.novel2	ENSG00000185404.18	ENST00000243810.10	NMD+/PTC+	chr2	val	3.84435585817258	0.9204856	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185418.17.novel1	ENSG00000185418.17	ENST00000335968.8	NMD+/PTC+	chr15	train	3.45061451456486	0.99375474	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185418.17.novel2	ENSG00000185418.17	ENST00000335968.8	Control	chr15	train	-0.0158495588602108	0.22328323	0	last_exon	escape	0	last_exon	escape
ENSG00000185480.13.novel42	ENSG00000185480.13	ENST00000327680.7	Control	chr12	train	-0.0300624961213993	0.08973317	0	last_exon	escape	0	last_exon	escape
ENSG00000185480.13.novel53	ENSG00000185480.13	ENST00000327680.7	NMD+/PTC+	chr12	train	2.25202898298418	0.8039016	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185507.22.novel2	ENSG00000185507.22	ENST00000525445.6	NMD+/PTC+	chr11	train	3.96116488173617	0.8395091	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000185753.14.novel21	ENSG00000185753.14	ENST00000327877.10	NMD+/PTC+	chrX	train	2.39997301333179	0.6615567	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000186010.20.novel2	ENSG00000186010.20	ENST00000507754.9	Control	chr19	train	0.228065470469865	0.21392345	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000186073.15.novel1	ENSG00000186073.15	ENST00000437989.6	Control	chr15	train	0.0709729903205491	0.11004452	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000186088.17.novel2	ENSG00000186088.17	ENST00000257626.12	Control	chr7	test	-0.00906765064669432	0.06518706	0	last_exon	escape	0	last_exon	escape
ENSG00000186088.17.novel7	ENSG00000186088.17	ENST00000257626.12	NMD+/PTC+	chr7	test	2.02694082680597	0.9750897	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186204.16.novel1	ENSG00000186204.16	ENST00000550308.6	Control	chr19	train	-0.0587958262467715	0.18891728	0	last_exon	escape	0	last_exon	escape
ENSG00000186204.16.novel2	ENSG00000186204.16	ENST00000550308.6	NMD+/PTC+	chr19	train	5.62895126266509	0.96631795	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186314.13.novel4	ENSG00000186314.13	ENST00000394450.6	NMD+/PTC+	chr5	test	2.54416703983794	0.89332503	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000186314.13.novel5	ENSG00000186314.13	ENST00000394450.6	Control	chr5	test	-0.0719652175063881	0.11262984	0	last_exon	escape	0	last_exon	escape
ENSG00000186364.13.novel13	ENSG00000186364.13	ENST00000334513.6	NMD+/PTC+	chr1	test	1.78436523221898	0.9515483	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186364.13.novel3	ENSG00000186364.13	ENST00000334513.6	Control	chr1	test	0.194834029025747	0.96026224	0	last_exon	escape	0	last_exon	escape
ENSG00000186448.16.novel1	ENSG00000186448.16	ENST00000344387.9	NMD+/PTC+	chr3	test	3.42406382754773	0.9158973	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186522.16.novel2	ENSG00000186522.16	ENST00000397712.7	NMD+/PTC+	chr2	val	5.25085227763197	0.96547616	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186567.15.novel1	ENSG00000186567.15	ENST00000358777.10	Control	chr19	train	-0.0306271396082498	0.09818578	0	last_exon	escape	0	last_exon	escape
ENSG00000186567.15.novel3	ENSG00000186567.15	ENST00000358777.10	NMD+/PTC+	chr19	train	3.47195522190561	0.7500768	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186812.14.novel1	ENSG00000186812.14	ENST00000330501.12	NMD+/PTC+	""	""	1.31704362169196		0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000186832.9.novel2	ENSG00000186832.9	ENST00000301653.9	NMD+/PTC+	chr17	train	5.44418967814578	0.92615956	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000186832.9.novel3	ENSG00000186832.9	ENST00000301653.9	Control	chr17	train	-0.0500752105241092	0.88500243	0	last_exon	escape	0	last_exon	escape
ENSG00000186866.18.novel6	ENSG00000186866.18	ENST00000898195.1	Control	chr21	train	-0.0713177432134871	0.046353433	0	last_exon	escape	0	last_exon	escape
ENSG00000186908.16.novel1	ENSG00000186908.16	ENST00000426126.7	Control	chr12	train	-0.0775808577563658	0.035272013	0	last_exon	escape	0	last_exon	escape
ENSG00000186908.16.novel3	ENSG00000186908.16	ENST00000426126.7	NMD+/PTC+	chr12	train	3.17926511813505	0.9904614	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187097.14.novel3	ENSG00000187097.14	ENST00000334696.11	NMD+/PTC+	chr14	train	2.65936626039064	0.9814817	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187118.15.novel1	ENSG00000187118.15	ENST00000466830.6	NMD+/PTC+	chr3	test	3.29263661031391	0.32756153	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187325.6.novel1	ENSG00000187325.6	ENST00000341864.6	Control	chrX	train	-0.00722475887210361	0.056842145	0	last_exon	escape	0	last_exon	escape
ENSG00000187630.19.novel2	ENSG00000187630.19	ENST00000397071.5	Control	chr14	train	0.0764922119700269	0.82401145	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000187630.19.novel3	ENSG00000187630.19	ENST00000397071.5	NMD+/PTC+	chr14	train	3.24688545148457	0.815539	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187735.17.novel2	ENSG00000187735.17	ENST00000521604.7	NMD+/PTC+	chr8	train	3.17941777012308	0.9767858	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187961.16.novel1	ENSG00000187961.16	ENST00000338591.8	NMD+/PTC+	chr1	test	3.60900632088238	0.9351855	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000187961.16.novel6	ENSG00000187961.16	ENST00000338591.8	Control	chr1	test	0.0340919806761473	0.16813672	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000188130.15.novel2	ENSG00000188130.15	ENST00000215659.13	Control	chr22	train	0.0189953139281437	0.115577355	0	last_exon	escape	0	last_exon	escape
ENSG00000188343.15.novel3	ENSG00000188343.15	ENST00000522324.5	NMD+/PTC+	chr8	train	2.25496894138254	0.6094107	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000188343.15.novel4	ENSG00000188343.15	ENST00000522324.5	Control	chr8	train	-0.0780343979762382	0.5652961	0	last_exon	escape	0	last_exon	escape
ENSG00000189050.17.novel18	ENSG00000189050.17	ENST00000305783.13	NMD+/PTC+	chr17	train	1.67121578227397	0.97246313	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000189050.17.novel20	ENSG00000189050.17	ENST00000305783.13	Control	chr17	train	-0.0328581390231063	0.02131273	0	last_exon	escape	0	last_exon	escape
ENSG00000189152.12.novel1	ENSG00000189152.12	ENST00000344415.9	Control	chr17	train	-0.0305393680641248	0.067567766	0	last_exon	escape	0	last_exon	escape
ENSG00000196387.11.novel1	ENSG00000196387.11	ENST00000536790.5	NMD+/PTC-	chr12	train	0.963215610775241	0.82954204	0	last_exon	escape	0	last_exon	escape
ENSG00000196428.14.novel1	ENSG00000196428.14	ENST00000466814.1	NMD+/PTC+	chr3	test	3.00940752270573	0.9240835	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196476.13.novel1	ENSG00000196476.13	ENST00000360321.7	NMD+/PTC+	chr20	train	4.23970301102275	0.845656	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000196476.13.novel3	ENSG00000196476.13	ENST00000360321.7	Control	chr20	train	-0.0734406033885638	0.7863217	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000196505.12.novel3	ENSG00000196505.12	ENST00000369443.10	Control	chr1	test	0.0786912836319199	0.09655961	0	last_exon	escape	0	last_exon	escape
ENSG00000196505.12.novel6	ENSG00000196505.12	ENST00000369443.10	NMD+/PTC+	chr1	test	2.53217219766722	0.7583079	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196652.13.novel1	ENSG00000196652.13	ENST00000864573.1	NMD+/PTC+	chr7	test	2.14639524991269	0.89731205	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000196705.9.novel4	ENSG00000196705.9	ENST00000311048.11	NMD+/PTC+	chr19	train	2.47584810310962	0.93240756	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196792.13.novel1	ENSG00000196792.13	ENST00000355683.9	Control	chr14	train	-0.0207980067072859	0.13605025	0	last_exon	escape	0	last_exon	escape
ENSG00000196873.17.novel1	ENSG00000196873.17	ENST00000478048.5	NMD+/PTC+	chr9	train	4.3146136613657	0.9964563	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196911.13.novel4	ENSG00000196911.13	ENST00000356348.6	NMD+/PTC+	chr6	train	3.79394718222255	0.9914528	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000196998.20.novel5	ENSG00000196998.20	ENST00000376372.9	NMD+/PTC+	chrX	train	4.74588709655085	0.8786253	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197024.10.novel1	ENSG00000197024.10	ENST00000426851.6	NMD+/PTC-	chr7	test	3.0151321663826	0.96866703	0	last_exon	escape	0	last_exon	escape
ENSG00000197024.10.novel11	ENSG00000197024.10	ENST00000426851.6	Control	chr7	test	0.00548699769385244	0.16732027	0	last_exon	escape	0	last_exon	escape
ENSG00000197142.12.novel5	ENSG00000197142.12	ENST00000354655.9	NMD+/PTC+	chr10	train	1.07976400798764	0.92225456	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197150.14.novel1	ENSG00000197150.14	ENST00000358849.9	Control	""	""	-0.0608706498013099		0	last_exon	escape	0	last_exon	escape
ENSG00000197150.14.novel4	ENSG00000197150.14	ENST00000358849.9	NMD+/PTC+	chr7	test	4.33306818919627	0.974614	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197355.12.novel1	ENSG00000197355.12	ENST00000409858.8	NMD+/PTC+	chr9	train	3.68427574366795	0.8957019	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197355.12.novel9	ENSG00000197355.12	ENST00000409858.8	Control	chr9	train	-0.072439955780935	0.08887694	0	last_exon	escape	0	last_exon	escape
ENSG00000197601.16.novel2	ENSG00000197601.16	ENST00000354817.8	NMD+/PTC+	chr11	train	4.06854421789944	0.9451942	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197601.16.novel3	ENSG00000197601.16	ENST00000354817.8	Control	chr11	train	-0.0555000531048756	0.13974477	0	last_exon	escape	0	last_exon	escape
ENSG00000197763.20.novel1	ENSG00000197763.20	ENST00000523403.3	Control	chr3	test	0.0299156916149544	0.27259701	0	last_exon	escape	0	last_exon	escape
ENSG00000197763.20.novel2	ENSG00000197763.20	ENST00000523403.3	NMD+/PTC+	chr3	test	3.67142415353786	0.95277125	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197771.14.novel3	ENSG00000197771.14	ENST00000369077.4	NMD+/PTC+	chr10	train	2.69885904292348	0.98087686	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197798.10.novel1	ENSG00000197798.10	ENST00000891478.1	NMD+/PTC+	chr11	train	4.05541260996389	0.9479256	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197860.11.novel3	ENSG00000197860.11	ENST00000381007.9	NMD+/PTC+	chr5	test	4.68670593741008	0.9668414	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000197872.12.novel3	ENSG00000197872.12	ENST00000381323.7	NMD+/PTC+	chr2	val	2.75627998305972	0.943261	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198001.17.novel1	ENSG00000198001.17	ENST00000613694.5	Control	chr12	train	0.102923902088393	0.6069331	0	last_exon	escape	0	last_exon	escape
ENSG00000198001.17.novel5	ENSG00000198001.17	ENST00000613694.5	NMD+/PTC+	chr12	train	2.7668138006719	0.9710854	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198026.9.novel1	ENSG00000198026.9	ENST00000322927.3	Control	chr20	train	-0.0126745283879864	0.10521014	0	last_exon	escape	0	last_exon	escape
ENSG00000198060.11.novel1	ENSG00000198060.11	ENST00000358935.3	NMD+/PTC+	chr10	train	4.43355290851284	0.93976665	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198060.11.novel2	ENSG00000198060.11	ENST00000358935.3	Control	chr10	train	0.0148395883617856	0.22732769	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198185.13.novel1	ENSG00000198185.13	ENST00000347606.8	NMD+/PTC+	chr20	train	2.74431830253311	0.8904515	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198185.13.novel2	ENSG00000198185.13	ENST00000347606.8	Control	chr20	train	-0.0517530727235352	0.57574624	0	last_exon	escape	0	last_exon	escape
ENSG00000198203.11.novel1	ENSG00000198203.11	ENST00000251481.11	NMD+/PTC+	chr2	val	4.33502939862698	0.86558807	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198276.17.novel1	ENSG00000198276.17	ENST00000354216.11	NMD+/PTC+	chr20	train	3.09279629728905	0.9470395	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198408.15.novel1	ENSG00000198408.15	ENST00000361464.8	NMD+/PTC+	chr10	train	4.09839374616585	0.98192453	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198408.15.novel48	ENSG00000198408.15	ENST00000361464.8	Control	chr10	train	0.109595570038072	0.09124249	0	last_exon	escape	0	last_exon	escape
ENSG00000198612.12.novel1	ENSG00000198612.12	ENST00000354371.7	NMD+/PTC+	chr2	val	3.58907705891711	0.9449561	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198690.11.novel3	ENSG00000198690.11	ENST00000362065.9	NMD+/PTC+	chr15	train	4.22559809931844	0.958718	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198814.15.novel9	ENSG00000198814.15	ENST00000378945.7	NMD+/PTC+	chrX	train	2.09398107225233	0.98401695	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198858.11.novel1	ENSG00000198858.11	ENST00000361574.10	NMD+/PTC+	chr19	train	3.66077902798879	0.8643708	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000198858.11.novel2	ENSG00000198858.11	ENST00000361574.10	Control	chr19	train	-0.00590457199882079	0.041937202	0	last_exon	escape	0	last_exon	escape
ENSG00000203697.13.novel4	ENSG00000203697.13	ENST00000366873.6	NMD+/PTC+	chr1	test	1.87054203286225	0.89590687	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000203791.16.novel1	ENSG00000203791.16	ENST00000368836.7	NMD+/PTC+	chr10	train	1.40698313717065	0.93437564	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000203837.5.novel2	ENSG00000203837.5	ENST00000369230.4	Control	chr10	train	0.024012358329131	0.24116857	0	last_exon	escape	0	last_exon	escape
ENSG00000203837.5.novel7	ENSG00000203837.5	ENST00000369230.4	NMD+/PTC+	chr10	train	2.35368631033652	0.7466849	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000204130.15.novel1	ENSG00000204130.15	ENST00000937698.1	NMD+/PTC+	chr10	train	4.69844378327571	0.97952914	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
