gene_id	dominant_isoform_id	non_dominant_isoform_id	event_type	direction	five_prime	three_prime	bp_diff	cumulative_shift	is_causal	is_contributing	cause_type	net_shift	net_frame_status
ENSG00000135838	ENST00000367552.6	PB.2574.40	SE	GAIN	182806419	182806531	113	113	TRUE	TRUE	frame_disruption	1124	frame_disrupted
ENSG00000135924	ENST00000425450.5	PB.18650.17	SE	GAIN	219282479	219282661	183	183	FALSE	TRUE	NA	183	frame_preserved
ENSG00000135945	ENST00000413697.5	PB.17382.90	SE	LOSS	99451501	99451345	157	-157	TRUE	TRUE	frame_disruption	-157	frame_disrupted
ENSG00000136021	ENST00000872996.1	PB.7819.95	SE	GAIN	100313422	100313538	117	117	FALSE	TRUE	NA	159	frame_preserved
ENSG00000136021	ENST00000872996.1	PB.7819.95	SE	GAIN	100331726	100331767	42	159	FALSE	TRUE	NA	159	frame_preserved
ENSG00000136051	PB.7883.82	PB.7883.168	SE	GAIN	105149066	105149134	69	69	FALSE	TRUE	NA	69	frame_preserved
ENSG00000136051	PB.7883.82	PB.7883.24	SE	GAIN	105154588	105154702	115	115	TRUE	TRUE	frame_disruption	-1	frame_disrupted
ENSG00000136100	ENST00000888387.1	PB.8706.104	SE	GAIN	52433748	52433662	87	87	FALSE	TRUE	NA	22	frame_disrupted
ENSG00000136100	ENST00000888387.1	PB.8706.104	SE	LOSS	52418056	52417992	65	22	TRUE	TRUE	frame_disruption	22	frame_disrupted
ENSG00000136100	ENST00000888387.1	PB.8706.225	SE	LOSS	52434882	52434793	90	-90	FALSE	TRUE	NA	-154	frame_disrupted
ENSG00000136100	ENST00000888387.1	PB.8706.225	SE	GAIN	52433748	52433662	87	-3	FALSE	TRUE	NA	-154	frame_disrupted
ENSG00000136100	ENST00000888387.1	PB.8706.225	SE	LOSS	52423639	52423574	66	-69	FALSE	TRUE	NA	-154	frame_disrupted
ENSG00000136100	ENST00000888387.1	PB.8706.225	SE	LOSS	52417141	52417057	85	-154	TRUE	TRUE	frame_disruption	-154	frame_disrupted
ENSG00000136122	ENST00000651477.1	PB.8743.15	Partial_IR_5	GAIN	72735006	72735748	743	743	TRUE	TRUE	direct_stop_insertion	-17706	frame_preserved
ENSG00000136261	ENST00000897358.1	ENST00000436868.5	A3SS	LOSS	16685905	16685923	19	-19	TRUE	TRUE	frame_disruption	-19	frame_disrupted
ENSG00000136381	PB.10998.10	ENST00000558570.5	SE	LOSS	78470532	78470601	70	-70	TRUE	TRUE	frame_disruption	-70	frame_disrupted
ENSG00000136436	PB.13442.9	PB.13442.22	Partial_IR_5	GAIN	48851629	48852157	529	529	TRUE	TRUE	direct_stop_insertion	-12071	frame_disrupted
ENSG00000136504	PB.13469.24	PB.13469.21	SE	GAIN	49798319	49798558	240	240	FALSE	TRUE	NA	234	frame_preserved
ENSG00000136504	PB.13469.24	PB.13469.21	A3SS	LOSS	49826693	49826699	7	233	TRUE	TRUE	frame_disruption	234	frame_preserved
ENSG00000136521	ENST00000906708.1	ENST00000359944.10	A3SS	GAIN	179614952	179614970	19	19	TRUE	TRUE	frame_disruption	190	frame_disrupted
ENSG00000136631	ENST00000698586.1	ENST00000698585.1	SE	GAIN	150090885	150090981	97	97	TRUE	TRUE	frame_disruption	-134	frame_disrupted
ENSG00000136682	ENST00000358604.7	PB.17541.27	SE	LOSS	113439020	113439117	98	-98	TRUE	TRUE	frame_disruption	-98	frame_disrupted
ENSG00000136682	ENST00000358604.7	PB.17541.33	SE	LOSS	113439020	113439117	98	-98	TRUE	TRUE	frame_disruption	-98	frame_disrupted
ENSG00000136754	ENST00000869260.1	PB.3650.319	SE	GAIN	26777241	26777065	177	177	FALSE	TRUE	NA	962	frame_disrupted
ENSG00000136754	ENST00000869260.1	PB.3650.319	SE	LOSS	26768992	26768852	141	36	FALSE	TRUE	NA	962	frame_disrupted
ENSG00000136754	ENST00000869260.1	PB.3650.319	Partial_IR_3	GAIN	26760074	26759236	839	875	TRUE	TRUE	direct_stop_insertion	962	frame_disrupted
ENSG00000136856	PB.33010.3	PB.33010.11	A5SS	LOSS	127397539	127397550	12	-12	FALSE	TRUE	NA	-355	frame_disrupted
ENSG00000136856	PB.33010.3	PB.33010.11	SE	LOSS	127402557	127402753	197	-209	TRUE	TRUE	frame_disruption	-355	frame_disrupted
ENSG00000136881	PB.32725.4	ENST00000674909.1	Partial_IR_5	LOSS	101362881	101360418	2462	-2462	TRUE	TRUE	frame_disruption	-2462	frame_disrupted
ENSG00000136891	ENST00000911379.1	PB.32720.11	SE	LOSS	100330169	100329931	239	-239	TRUE	TRUE	frame_disruption	-364	frame_disrupted
ENSG00000136891	ENST00000911379.1	PB.32720.46	Partial_IR_5	LOSS	100308627	100308499	127	-127	TRUE	TRUE	frame_disruption	-70	frame_disrupted
ENSG00000136943	ENST00000930704.1	PB.32654.7	SE	GAIN	97036747	97036401	347	347	TRUE	TRUE	frame_disruption	347	frame_disrupted
ENSG00000137185	ENST00000526391.5	PB.27078.4	Partial_IR_5	GAIN	28227838	28229548	1711	1711	TRUE	TRUE	direct_stop_insertion	1711	frame_disrupted
ENSG00000137269	PB.27584.97	PB.27584.91	SE	GAIN	53873483	53873638	156	156	FALSE	TRUE	NA	156	frame_preserved
ENSG00000137275	PB.26725.104	PB.26725.107	SE	LOSS	3089581	3089657	77	-77	TRUE	TRUE	frame_disruption	-71	frame_disrupted
ENSG00000137343	ENST00000940347.1	PB.27145.137	SE	GAIN	30642768	30643011	244	244	TRUE	TRUE	frame_disruption	258	frame_preserved
ENSG00000137409	ENST00000695051.1	ENST00000695053.1	SE	GAIN	36977796	36977634	163	163	TRUE	TRUE	frame_disruption	163	frame_disrupted
ENSG00000137411	ENST00000321897.9	PB.27154.738	SE	LOSS	30920089	30920216	128	-128	TRUE	TRUE	frame_disruption	-199	frame_disrupted
ENSG00000137413	ENST00000688007.1	PB.27400.1	Missing_Internal	GAIN	42057389	42057513	125	125	TRUE	TRUE	frame_disruption	273	frame_preserved
ENSG00000137413	ENST00000688007.1	PB.27400.23	A5SS	GAIN	42056015	42056034	20	20	TRUE	TRUE	frame_disruption	293	frame_disrupted
ENSG00000137413	ENST00000688007.1	PB.27400.24	Missing_Internal	GAIN	42057389	42057513	125	125	TRUE	TRUE	frame_disruption	395	frame_disrupted
ENSG00000137413	ENST00000688007.1	PB.27400.52	Missing_Internal	GAIN	42057389	42057513	125	125	TRUE	TRUE	frame_disruption	273	frame_preserved
ENSG00000137413	ENST00000688007.1	PB.27400.60	Missing_Internal	GAIN	42057389	42057513	125	125	TRUE	TRUE	frame_disruption	395	frame_disrupted
ENSG00000137413	PB.27400.1	PB.27400.23	A5SS	GAIN	42056015	42056034	20	20	TRUE	TRUE	frame_disruption	20	frame_disrupted
ENSG00000137413	PB.27400.1	PB.27400.24	SE	GAIN	42071347	42071468	122	122	TRUE	TRUE	frame_disruption	122	frame_disrupted
ENSG00000137413	PB.27400.1	PB.27400.60	SE	GAIN	42071347	42071468	122	122	TRUE	TRUE	frame_disruption	122	frame_disrupted
ENSG00000137496	ENST00000393703.9	ENST00000343898.9	Partial_IR_5	LOSS	72001425	72001552	128	-128	TRUE	TRUE	frame_disruption	-128	frame_disrupted
ENSG00000137726	ENST00000539526.5	ENST00000524841.5	A5SS	GAIN	117840318	117840237	82	82	TRUE	TRUE	frame_disruption	82	frame_disrupted
ENSG00000137726	ENST00000584394.5	ENST00000524841.5	SE	GAIN	117840368	117840237	132	132	FALSE	TRUE	NA	132	frame_preserved
ENSG00000137757	ENST00000531367.5	ENST00000456200.5	SE	GAIN	105007334	105007083	252	252	FALSE	TRUE	NA	100	frame_disrupted
ENSG00000137757	ENST00000531367.5	ENST00000456200.5	SE	LOSS	105003383	105003274	110	142	TRUE	TRUE	frame_disruption	100	frame_disrupted
ENSG00000137776	PB.10702.74	PB.10702.82	A3SS	LOSS	58899937	58899884	54	-54	FALSE	TRUE	NA	-85	frame_disrupted
ENSG00000137776	PB.10702.74	PB.10702.82	SE	GAIN	58894582	58894433	150	96	FALSE	TRUE	NA	-85	frame_disrupted
ENSG00000137776	PB.10702.74	PB.10702.82	SE	LOSS	58890461	58890281	181	-85	TRUE	TRUE	frame_disruption	-85	frame_disrupted
ENSG00000137804	ENST00000891648.1	PB.10430.162	Partial_IR_5	GAIN	41349242	41349867	626	626	TRUE	TRUE	direct_stop_insertion	-27958	frame_disrupted
ENSG00000137871	PB.10672.60	PB.10672.32	Partial_IR_5	LOSS	56700933	56699601	1331	-1331	TRUE	TRUE	frame_disruption	-1331	frame_disrupted
ENSG00000137876	ENST00000677147.1	PB.10650.4	A5SS	LOSS	55192720	55192710	9	-9	FALSE	TRUE	NA	-9	frame_preserved
ENSG00000138050	ENST00000953485.1	PB.16708.17	A5SS	GAIN	39771514	39771505	10	10	TRUE	TRUE	frame_disruption	1847	frame_disrupted
ENSG00000138050	ENST00000953485.1	PB.16708.18	A5SS	GAIN	39771514	39771505	10	10	TRUE	TRUE	frame_disruption	1133	frame_disrupted
ENSG00000138050	ENST00000953485.1	PB.16708.2	A5SS	GAIN	39771514	39771505	10	10	TRUE	TRUE	frame_disruption	734	frame_disrupted
ENSG00000138050	ENST00000953485.1	PB.16708.9	A5SS	GAIN	39771514	39771505	10	10	TRUE	TRUE	frame_disruption	1749	frame_preserved
ENSG00000138092	PB.16490.9	PB.16490.45	Missing_Internal	GAIN	24814376	24814493	118	118	TRUE	TRUE	frame_disruption	378	frame_preserved
ENSG00000138092	PB.16490.9	PB.16490.8	Missing_Internal	GAIN	24814376	24814493	118	118	TRUE	TRUE	frame_disruption	449	frame_disrupted
ENSG00000138109	ENST00000880957.1	ENST00000643112.1	SE	GAIN	94949108	94949284	177	177	FALSE	TRUE	NA	35	frame_disrupted
ENSG00000138109	ENST00000880957.1	ENST00000643112.1	SE	LOSS	94972104	94972245	142	35	TRUE	TRUE	frame_disruption	35	frame_disrupted
ENSG00000138279	ENST00000892953.1	PB.4030.10	SE	LOSS	73396109	73396044	66	-66	FALSE	TRUE	NA	-66	frame_preserved
ENSG00000138303	ENST00000342444.8	PB.4008.3	SE	LOSS	72204505	72204422	84	-84	FALSE	TRUE	NA	-281	frame_disrupted
ENSG00000138303	ENST00000342444.8	PB.4008.3	Missing_Internal	LOSS	72102967	72102850	118	-202	TRUE	TRUE	frame_disruption	-281	frame_disrupted
ENSG00000138315	ENST00000858589.1	ENST00000622652.1	SE	GAIN	72906596	72906718	123	123	FALSE	TRUE	NA	-293	frame_disrupted
ENSG00000138315	ENST00000858589.1	ENST00000622652.1	SE	LOSS	72924229	72924644	416	-293	TRUE	TRUE	frame_disruption	-293	frame_disrupted
ENSG00000138592	ENST00000396444.7	PB.10586.131	SE	LOSS	50465047	50465191	145	-145	TRUE	TRUE	frame_disruption	-32869	frame_disrupted
ENSG00000138592	ENST00000396444.7	PB.10586.146	SE	GAIN	50473519	50473641	123	123	FALSE	TRUE	NA	-32691	frame_preserved
ENSG00000138592	ENST00000396444.7	PB.10586.146	Partial_IR_5	LOSS	50481836	50482065	230	-107	TRUE	TRUE	frame_disruption	-32691	frame_preserved
ENSG00000138592	ENST00000396444.7	PB.10586.147	Missing_Internal	LOSS	50481481	50482065	585	-585	FALSE	TRUE	NA	-413	frame_disrupted
ENSG00000138592	ENST00000396444.7	PB.10586.147	Missing_Internal	LOSS	50484275	50484361	87	-672	FALSE	TRUE	NA	-413	frame_disrupted
ENSG00000138592	ENST00000396444.7	PB.10586.147	SE	GAIN	50493060	50493318	259	-413	TRUE	TRUE	frame_disruption	-413	frame_disrupted
ENSG00000138592	ENST00000396444.7	PB.10586.152	SE	LOSS	50471633	50471795	163	-163	TRUE	TRUE	frame_disruption	-32977	frame_disrupted
ENSG00000138614	PB.10814.43	PB.10814.50	SE	GAIN	65593572	65593428	145	145	TRUE	TRUE	frame_disruption	145	frame_disrupted
ENSG00000138614	PB.10814.43	PB.10814.82	SE	GAIN	65593572	65593428	145	145	TRUE	TRUE	frame_disruption	145	frame_disrupted
ENSG00000138614	PB.10814.43	PB.10814.83	SE	GAIN	65593572	65593428	145	145	TRUE	TRUE	frame_disruption	145	frame_disrupted
ENSG00000138670	ENST00000335927.11	PB.24003.23	SE	GAIN	81457621	81457499	123	123	FALSE	TRUE	NA	-19764	frame_preserved
ENSG00000138670	ENST00000335927.11	PB.24003.23	Partial_IR_5	GAIN	81456650	81455177	1474	1597	TRUE	TRUE	direct_stop_insertion	-19764	frame_preserved
ENSG00000138670	ENST00000335927.11	PB.24003.24	SE	GAIN	81457621	81457499	123	123	FALSE	TRUE	NA	-21897	frame_preserved
ENSG00000138670	ENST00000335927.11	PB.24003.24	Partial_IR_5	GAIN	81456650	81455225	1426	1549	TRUE	TRUE	direct_stop_insertion	-21897	frame_preserved
ENSG00000138750	ENST00000513352.1	ENST00000695549.1	SE	LOSS	76146129	76145983	147	-147	FALSE	TRUE	NA	-147	frame_preserved
ENSG00000138756	PB.23968.10	PB.23968.9	Partial_IR_5	GAIN	78865721	78866768	1048	1048	TRUE	TRUE	direct_stop_insertion	-44413	frame_disrupted
ENSG00000138768	ENST00000944461.1	PB.23915.20	SE	LOSS	75760594	75760605	12	-12	FALSE	TRUE	NA	55	frame_disrupted
ENSG00000138768	ENST00000944461.1	PB.23915.20	A3SS	GAIN	75782680	75782760	81	69	FALSE	TRUE	NA	55	frame_disrupted
ENSG00000138768	ENST00000944461.1	PB.23915.20	SE	LOSS	75795336	75795356	21	48	FALSE	TRUE	NA	55	frame_disrupted
ENSG00000138768	ENST00000944461.1	PB.23915.20	A3SS	GAIN	75800344	75800350	7	55	TRUE	TRUE	frame_disruption	55	frame_disrupted
ENSG00000138777	ENST00000341695.10	PB.24211.33	SE	LOSS	105438036	105437950	87	-87	FALSE	TRUE	NA	-33971	frame_disrupted
ENSG00000138777	ENST00000341695.10	PB.24211.33	Missing_Internal	GAIN	105405948	105405006	943	856	TRUE	TRUE	frame_disruption	-33971	frame_disrupted
ENSG00000138785	ENST00000891051.1	PB.24217.14	SE	GAIN	105689280	105689131	150	150	FALSE	TRUE	NA	150	frame_preserved
ENSG00000139163	ENST00000864020.1	PB.6906.10	A3SS	LOSS	22661036	22661062	27	-27	FALSE	TRUE	NA	216	frame_preserved
ENSG00000139163	ENST00000864020.1	PB.6906.10	Missing_Internal	GAIN	22666119	22666268	150	123	FALSE	TRUE	NA	216	frame_preserved
ENSG00000139163	ENST00000864020.1	PB.6906.10	Missing_Internal	GAIN	22666682	22666774	93	216	FALSE	TRUE	NA	216	frame_preserved
ENSG00000139173	ENST00000266534.8	PB.7066.12	Missing_Internal	GAIN	44247643	44247809	167	167	TRUE	TRUE	frame_disruption	-138544	frame_disrupted
ENSG00000139350	PB.7794.278	ENST00000718088.1	Partial_IR_5	LOSS	96920157	96922675	2519	-2519	TRUE	TRUE	frame_disruption	-2519	frame_disrupted
ENSG00000139436	ENST00000361006.9	PB.7969.118	SE	LOSS	109959958	109959847	112	-112	TRUE	TRUE	frame_disruption	-112	frame_disrupted
ENSG00000139567	ENST00000942786.1	PB.7246.14	A5SS	GAIN	51915408	51915500	93	93	FALSE	TRUE	NA	93	frame_preserved
ENSG00000139567	ENST00000942786.1	PB.7246.50	SE	LOSS	51913974	51914073	100	-100	TRUE	TRUE	frame_disruption	-677	frame_disrupted
ENSG00000139714	ENST00000879183.1	PB.8151.13	SE	LOSS	121653259	121653075	185	-185	TRUE	TRUE	frame_disruption	-185	frame_disrupted
ENSG00000139714	ENST00000879183.1	PB.8151.38	SE	LOSS	121653259	121653075	185	-185	TRUE	TRUE	frame_disruption	-185	frame_disrupted
ENSG00000139921	PB.9447.23	ENST00000556683.1	A5SS	GAIN	51245359	51245454	96	96	FALSE	TRUE	NA	-112	frame_disrupted
ENSG00000139921	PB.9447.23	ENST00000556683.1	SE	LOSS	51251837	51252044	208	-112	TRUE	TRUE	frame_disruption	-112	frame_disrupted
ENSG00000140398	ENST00000567005.1	PB.10957.14	Missing_Internal	LOSS	75352032	75352061	30	-30	FALSE	TRUE	NA	-30	frame_preserved
ENSG00000140398	ENST00000567005.1	PB.10957.20	Missing_Internal	GAIN	75351301	75351376	76	76	TRUE	TRUE	frame_disruption	46	frame_disrupted
ENSG00000140398	ENST00000567005.1	PB.10957.22	Missing_Internal	GAIN	75351301	75351376	76	76	TRUE	TRUE	frame_disruption	46	frame_disrupted
ENSG00000140398	ENST00000567005.1	PB.10957.37	Missing_Internal	LOSS	75352032	75352061	30	-30	FALSE	TRUE	NA	-30	frame_preserved
ENSG00000140481	ENST00000558821.5	PB.10935.57	SE	GAIN	74333221	74333322	102	102	FALSE	TRUE	NA	102	frame_preserved
ENSG00000140481	ENST00000558821.5	PB.10935.58	Partial_IR_5	GAIN	74332846	74333322	477	477	TRUE	TRUE	direct_stop_insertion	477	frame_preserved
ENSG00000140650	PB.11498.106	PB.11498.94	SE	GAIN	8811079	8811178	100	100	TRUE	TRUE	frame_disruption	100	frame_disrupted
ENSG00000140650	PB.11498.94	ENST00000565896.5	Missing_Internal	GAIN	8802081	8802145	65	65	TRUE	TRUE	frame_disruption	-50578	frame_disrupted
ENSG00000140650	PB.11498.94	PB.11498.105	SE	LOSS	8811079	8811178	100	-100	TRUE	TRUE	frame_disruption	-100	frame_disrupted
ENSG00000140650	PB.11498.94	PB.11498.106	SE	LOSS	8811079	8811178	100	-100	TRUE	TRUE	frame_disruption	-100	frame_disrupted
ENSG00000140691	ENST00000886859.1	PB.11865.30	Partial_IR_5	GAIN	31462918	31463351	434	434	TRUE	TRUE	direct_stop_insertion	-2422	frame_disrupted
ENSG00000140694	PB.11568.73	PB.11568.39	SE	GAIN	14582781	14582584	198	198	FALSE	TRUE	NA	81	frame_preserved
ENSG00000140694	PB.11568.73	PB.11568.39	SE	LOSS	14558489	14558373	117	81	FALSE	TRUE	NA	81	frame_preserved
ENSG00000140995	ENST00000561959.5	PB.12487.112	Missing_Internal	GAIN	89959014	89959155	142	142	TRUE	TRUE	frame_disruption	933	frame_preserved
ENSG00000140995	ENST00000875129.1	PB.12487.112	A3SS	GAIN	89957511	89957540	30	30	FALSE	TRUE	NA	198	frame_preserved
ENSG00000140995	ENST00000875129.1	PB.12487.112	Partial_IR_3	GAIN	89963201	89963362	162	192	TRUE	TRUE	direct_stop_insertion	198	frame_preserved
ENSG00000141219	ENST00000426147.6	PB.13787.17	A3SS	GAIN	73242798	73242895	98	98	TRUE	TRUE	frame_disruption	-79	frame_disrupted
ENSG00000141349	ENST00000696390.1	ENST00000696391.1	SE	GAIN	44071628	44071821	194	194	TRUE	TRUE	frame_disruption	285	frame_preserved
ENSG00000141385	ENST00000918897.1	PB.14206.100	A5SS	GAIN	12366967	12366965	3	3	FALSE	TRUE	NA	361	frame_disrupted
ENSG00000141385	ENST00000918897.1	PB.14206.100	SE	GAIN	12361756	12361245	512	515	TRUE	TRUE	frame_disruption	361	frame_disrupted
ENSG00000141401	ENST00000922526.1	PB.14192.7	Missing_Internal	GAIN	12012170	12012215	46	46	TRUE	TRUE	frame_disruption	264	frame_preserved
ENSG00000141446	PB.14247.41	ENST00000383276.2	SE	GAIN	21540700	21540577	124	124	TRUE	TRUE	frame_disruption	124	frame_disrupted
ENSG00000141452	ENST00000897722.1	ENST00000587690.5	Missing_Internal	GAIN	23508655	23508776	122	122	TRUE	TRUE	frame_disruption	-15793	frame_disrupted
ENSG00000141452	ENST00000897722.1	PB.14282.7	SE	GAIN	23509193	23509279	87	87	FALSE	TRUE	NA	211	frame_disrupted
ENSG00000141452	ENST00000897722.1	PB.14282.7	Partial_IR_5	GAIN	23529299	23529422	124	211	TRUE	TRUE	direct_stop_insertion	211	frame_disrupted
ENSG00000141499	ENST00000932533.1	PB.12697.5	A3SS	GAIN	7701427	7701440	14	14	TRUE	TRUE	frame_disruption	14	frame_disrupted
ENSG00000141499	PB.12697.17	PB.12697.5	A3SS	GAIN	7701427	7701458	32	32	TRUE	TRUE	frame_disruption	32	frame_disrupted
ENSG00000141519	PB.13952.59	PB.13952.58	Missing_Internal	GAIN	80047279	80047402	124	124	TRUE	TRUE	frame_disruption	275	frame_disrupted
ENSG00000141569	PB.13856.2	PB.13856.11	A3SS	GAIN	75892539	75892501	39	39	FALSE	TRUE	NA	39	frame_preserved
ENSG00000141627	ENST00000919568.1	PB.14488.6	A5SS	GAIN	49391592	49391578	15	15	FALSE	TRUE	NA	-88	frame_disrupted
ENSG00000141627	ENST00000919568.1	PB.14488.6	SE	LOSS	49163787	49163685	103	-88	TRUE	TRUE	frame_disruption	-88	frame_disrupted
ENSG00000141698	ENST00000913261.1	PB.13244.7	Partial_IR_5	GAIN	41835858	41835588	271	271	TRUE	TRUE	direct_stop_insertion	447	frame_preserved
ENSG00000141959	ENST00000885181.1	PB.20285.43	SE	LOSS	44307260	44307328	69	-69	FALSE	TRUE	NA	-74	frame_disrupted
ENSG00000141959	ENST00000885181.1	PB.20285.43	A5SS	GAIN	44319386	44319415	30	-39	FALSE	TRUE	NA	-74	frame_disrupted
ENSG00000141959	ENST00000885181.1	PB.20285.43	A5SS	LOSS	44323015	44323049	35	-74	TRUE	TRUE	frame_disruption	-74	frame_disrupted
ENSG00000142208	ENST00000959668.1	PB.10140.34	A3SS	GAIN	104770847	104770824	24	24	FALSE	TRUE	NA	24	frame_preserved
ENSG00000142230	PB.15906.9	ENST00000664120.1	SE	GAIN	47156569	47156661	93	93	FALSE	TRUE	NA	-587	frame_disrupted
ENSG00000142230	PB.15906.9	ENST00000664120.1	Partial_IR_5	LOSS	47197378	47198057	680	-587	TRUE	TRUE	frame_disruption	-587	frame_disrupted
ENSG00000142230	PB.15906.9	PB.15906.3	SE	GAIN	47158396	47158495	100	100	TRUE	TRUE	frame_disruption	-422	frame_disrupted
ENSG00000142327	PB.18892.21	PB.18892.17	SE	LOSS	240574113	240574348	236	-236	TRUE	TRUE	frame_disruption	-236	frame_disrupted
ENSG00000142687	ENST00000697004.1	PB.710.252	SE	LOSS	35476595	35476269	327	-327	FALSE	TRUE	NA	-327	frame_preserved
ENSG00000142733	ENST00000357582.3	PB.544.74	A5SS	LOSS	27361745	27361704	40	-40	TRUE	TRUE	frame_disruption	-1040	frame_disrupted
ENSG00000143164	PB.2380.185	PB.2380.187	Missing_Internal	LOSS	168015781	168015951	171	-171	FALSE	TRUE	NA	-108	frame_preserved
ENSG00000143164	PB.2380.185	PB.2380.187	SE	GAIN	168019545	168019667	123	-48	FALSE	TRUE	NA	-108	frame_preserved
ENSG00000143164	PB.2380.185	PB.2380.187	Missing_Internal	LOSS	168022988	168023047	60	-108	FALSE	TRUE	NA	-108	frame_preserved
ENSG00000143167	ENST00000903064.1	ENST00000534512.1	SE	GAIN	167082311	167082245	67	67	TRUE	TRUE	frame_disruption	-10787	frame_disrupted
ENSG00000143294	ENST00000888088.1	PB.2225.9	Partial_IR_3	GAIN	156786608	156786739	132	132	TRUE	TRUE	direct_stop_insertion	1613	frame_disrupted
ENSG00000143294	ENST00000888091.1	PB.2225.9	SE	LOSS	156791067	156791133	67	-67	TRUE	TRUE	frame_disruption	1382	frame_disrupted
ENSG00000143294	PB.2225.7	PB.2225.9	Partial_IR_5	LOSS	156768240	156769976	1737	-1737	FALSE	TRUE	NA	-1737	frame_preserved
ENSG00000143367	ENST00000873675.1	PB.2054.27	SE	GAIN	151562091	151562165	75	75	FALSE	TRUE	NA	72	frame_preserved
ENSG00000143367	ENST00000873675.1	PB.2054.27	A5SS	GAIN	151563973	151563990	18	93	FALSE	TRUE	NA	72	frame_preserved
ENSG00000143367	ENST00000873675.1	PB.2054.27	SE	GAIN	151568531	151568604	74	167	TRUE	TRUE	frame_disruption	72	frame_preserved
ENSG00000143368	ENST00000940764.1	PB.1998.1	Partial_IR_3	GAIN	149926918	149926610	309	309	TRUE	TRUE	direct_stop_insertion	309	frame_preserved
ENSG00000143382	ENST00000674043.1	PB.2016.16	SE	LOSS	150554566	150554634	69	-69	FALSE	TRUE	NA	-242	frame_disrupted
ENSG00000143382	ENST00000674043.1	PB.2016.16	SE	LOSS	150556621	150556793	173	-242	TRUE	TRUE	frame_disruption	-242	frame_disrupted
ENSG00000143382	ENST00000674043.1	PB.2016.18	SE	LOSS	150554566	150554634	69	-69	FALSE	TRUE	NA	147	frame_preserved
ENSG00000143382	ENST00000674043.1	PB.2016.18	Partial_IR_3	GAIN	150558257	150558472	216	147	TRUE	TRUE	direct_stop_insertion	147	frame_preserved
ENSG00000143382	ENST00000674043.1	PB.2016.5	Missing_Internal	LOSS	150554365	150554467	103	-103	TRUE	TRUE	frame_disruption	-172	frame_disrupted
ENSG00000143393	PB.2045.117	PB.2045.125	Partial_IR_5	LOSS	151298960	151298807	152	-152	TRUE	TRUE	frame_disruption	-152	frame_disrupted
ENSG00000143393	PB.2045.117	PB.2045.150	SE	LOSS	151310255	151310211	45	-45	FALSE	TRUE	NA	-101	frame_disrupted
ENSG00000143393	PB.2045.117	PB.2045.150	A3SS	LOSS	151306363	151306308	56	-101	TRUE	TRUE	frame_disruption	-101	frame_disrupted
ENSG00000143409	ENST00000888228.1	PB.2033.3	A5SS	GAIN	151001724	151001722	3	3	FALSE	TRUE	NA	-1318	frame_disrupted
ENSG00000143409	ENST00000888228.1	PB.2033.3	Missing_Internal	LOSS	151001314	151001250	65	-62	TRUE	TRUE	frame_disruption	-1318	frame_disrupted
ENSG00000143420	ENST00000369016.8	PB.2018.126	SE	LOSS	150626526	150626479	48	-48	FALSE	TRUE	NA	-7461	frame_preserved
ENSG00000143420	ENST00000369016.8	PB.2018.126	Missing_Internal	GAIN	150622859	150621563	1297	1249	TRUE	TRUE	frame_disruption	-7461	frame_preserved
ENSG00000143457	ENST00000943664.1	PB.2021.50	SE	GAIN	150649227	150649131	97	97	TRUE	TRUE	frame_disruption	97	frame_disrupted
ENSG00000143473	ENST00000367007.5	ENST00000640528.1	Partial_IR_5	GAIN	210683466	210683021	446	446	TRUE	TRUE	direct_stop_insertion	-1059	frame_preserved
ENSG00000143473	ENST00000640044.1	ENST00000640528.1	Missing_Internal	GAIN	211090690	211090562	129	129	FALSE	TRUE	NA	1071	frame_preserved
ENSG00000143473	ENST00000640044.1	ENST00000640528.1	Missing_Internal	GAIN	211082898	211082780	119	248	TRUE	TRUE	frame_disruption	1071	frame_preserved
ENSG00000143486	PB.2811.3	PB.2811.1	SE	GAIN	206604729	206604609	121	121	TRUE	TRUE	frame_disruption	-1417	frame_disrupted
ENSG00000143486	PB.2811.3	PB.2811.15	SE	GAIN	206600904	206600758	147	147	FALSE	TRUE	NA	-6271	frame_disrupted
ENSG00000143486	PB.2811.3	PB.2811.15	Partial_IR_5	GAIN	206595717	206594039	1679	1826	TRUE	TRUE	direct_stop_insertion	-6271	frame_disrupted
ENSG00000143641	PB.3130.21	PB.3130.22	SE	GAIN	230236660	230236725	66	66	FALSE	TRUE	NA	-38	frame_disrupted
ENSG00000143641	PB.3130.21	PB.3130.22	SE	LOSS	230250457	230250560	104	-38	TRUE	TRUE	frame_disruption	-38	frame_disrupted
ENSG00000143674	ENST00000915953.1	PB.3176.8	SE	GAIN	233372639	233372782	144	144	FALSE	TRUE	NA	-6729	frame_preserved
ENSG00000143674	ENST00000915953.1	PB.3176.8	A5SS	LOSS	233376528	233376533	6	138	FALSE	TRUE	NA	-6729	frame_preserved
ENSG00000143674	ENST00000915953.1	PB.3176.8	Partial_IR_5	LOSS	233378996	233379710	715	-577	TRUE	TRUE	frame_disruption	-6729	frame_preserved
ENSG00000143801	ENST00000968774.1	ENST00000676747.1	Missing_Internal	LOSS	226895424	226896096	673	-673	TRUE	TRUE	frame_disruption	-673	frame_disrupted
ENSG00000143801	ENST00000968774.1	ENST00000678784.1	A3SS	GAIN	226891743	226891745	3	3	FALSE	TRUE	NA	-789	frame_preserved
